,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
7626,4,1978815306,Sun May 31 00:33:53 PDT 2009,NO_QUERY,ladybug8320,@BigDaws Cheers mate!!!! We Mancs must stick together!!!! Hahahaha ,USERNAME Cheers mate!!!! We Mancs must stick together!!!! Hahahaha ,1,0
7627,0,2065654774,Sun Jun 07 09:02:00 PDT 2009,NO_QUERY,Dancin2the80s,Who said it could be this cold and rainy in June? ,Who said it could be this cold and rainy in June? ,0,1
7628,4,1469109490,Tue Apr 07 05:14:23 PDT 2009,NO_QUERY,tanvicente,"@thalesbrandi uipiii, e l� vou eu... brigadu ","USERNAME uipiii, e l� vou eu... brigadu ",1,0
7629,0,1835998138,Mon May 18 07:10:23 PDT 2009,NO_QUERY,RyanReynolds,@chrisgoodman I missed it. Passed out on the couch halfway through Baseball Tonight. ,USERNAME I missed it. Passed out on the couch halfway through Baseball Tonight. ,0,1
7630,4,2046681597,Fri Jun 05 12:32:13 PDT 2009,NO_QUERY,lynndorman,@writingroads never too good for you  and we still haven't had a chat lately/ how's my favorite island?,USERNAME never too good for you  and we still haven't had a chat lately/ how's my favorite island?,1,0
7631,0,1824303017,Sun May 17 00:49:03 PDT 2009,NO_QUERY,elenaR,"@travis_fulton I know...  it's hard to say whether I was ignoring it before, or if i'm just a hypochondriac, but the tingling is real ","USERNAME I know...  it's hard to say whether I was ignoring it before, or if i'm just a hypochondriac, but the tingling is real ",0,0
7632,4,2051930604,Fri Jun 05 23:10:41 PDT 2009,NO_QUERY,coco50,much too tired.. tonight was great &lt;3 SO worth the lack of sleep i will be getting. Hmm.. ,much too tired.. tonight was great &lt;3 SO worth the lack of sleep i will be getting. Hmm.. ,1,0
7633,4,1999376879,Mon Jun 01 20:06:45 PDT 2009,NO_QUERY,ashtasticcool,really isnt doing anything ,really isnt doing anything ,0,1
7634,4,1993581000,Mon Jun 01 10:36:23 PDT 2009,NO_QUERY,dbrady,"@avdi In theory, there's no such thing as a codebase too small to test. In practice, yes, I totally agree. ","USERNAME In theory, there's no such thing as a codebase too small to test. In practice, yes, I totally agree. ",1,0
7635,4,1558533322,Sun Apr 19 08:40:00 PDT 2009,NO_QUERY,cath68,"@martymankins Hi  Nice to see you, I was just wondering where a lot of my usual familiars were.  Maybe everybody's sleeping in.","USERNAME Hi  Nice to see you, I was just wondering where a lot of my usual familiars were.  Maybe everybody's sleeping in.",1,0
7636,0,1995525163,Mon Jun 01 13:37:48 PDT 2009,NO_QUERY,mmmaris,"@meerii yeah, i know but i love ur stupidity  ","USERNAME yeah, i know but i love ur stupidity  ",0,1
7637,0,1968262800,Fri May 29 21:05:04 PDT 2009,NO_QUERY,MRSCOCOCHANEL,"WELL IMMA BOUT TO GO 2 BED N CALL IT A NITE...4 THA PAST FEW DAYS I BEEN GOIN THRU SUMTIN, N I JUST WANNA GO TO SLEEP! ","WELL IMMA BOUT TO GO 2 BED N CALL IT A NITE...4 THA PAST FEW DAYS I BEEN GOIN THRU SUMTIN, N I JUST WANNA GO TO SLEEP! ",0,1
7638,0,2325975475,Thu Jun 25 06:21:47 PDT 2009,NO_QUERY,Katfish0321,@habereet never. :-D Unfortunately the last reply you gave RE health care reform was correct. I just don't have $60+ to give to my doc! ,USERNAME never. :-D Unfortunately the last reply you gave RE health care reform was correct. I just don't have $60+ to give to my doc! ,1,0
7639,4,1556091045,Sat Apr 18 21:36:59 PDT 2009,NO_QUERY,chavie101,"yes, your right. I should take a twitter break too!  bye bye tweeps! ","yes, your right. I should take a twitter break too!  bye bye tweeps! ",1,1
7640,0,2015193827,Wed Jun 03 03:59:04 PDT 2009,NO_QUERY,vrinek502,@nemlah I wanted to go to BlizCon but no one gets what one wants ,USERNAME I wanted to go to BlizCon but no one gets what one wants ,0,1
7641,4,1554200041,Sat Apr 18 16:20:35 PDT 2009,NO_QUERY,makehavoc247,partying it up tonight at J lounge in downtown LA. Its a nice sunny day in cali! ,partying it up tonight at J lounge in downtown LA. Its a nice sunny day in cali! ,1,0
7642,0,2053797234,Sat Jun 06 05:43:49 PDT 2009,NO_QUERY,Sakina101,Is still miserable after flopping that Core2 paper yesterday ,Is still miserable after flopping that Core2 paper yesterday ,0,1
7643,0,1556400547,Sat Apr 18 22:41:36 PDT 2009,NO_QUERY,kelseymarie27,Packing up all her stuff to leave California and go back home in the morning ,Packing up all her stuff to leave California and go back home in the morning ,0,0
7644,0,2003566912,Tue Jun 02 06:45:59 PDT 2009,NO_QUERY,summerjoymain,Good morning! Day 3 ride from King City to Paso Robles begins in ten. Solar charger confirmed bust.  will power up in Paso! #alc8,Good morning! Day 3 ride from King City to Paso Robles begins in ten. Solar charger confirmed bust.  will power up in Paso! alc8,1,0
7645,4,1677243165,Sat May 02 01:06:18 PDT 2009,NO_QUERY,cagefighterkip6,heee heee &quot;Wolverine&quot;  was a pimp movie  i loved it ,heee heee &quot;Wolverine&quot;  was a pimp movie  i loved it ,1,0
7646,0,1835188201,Mon May 18 05:22:33 PDT 2009,NO_QUERY,victoria_mag,I want to go home.... ,I want to go home.... ,0,1
7647,0,1695956703,Mon May 04 07:18:46 PDT 2009,NO_QUERY,snchztwn2,"Saying goodbye never gets easier...missing Vince  in Los Angeles, CA http://loopt.us/6plDlw.t","Saying goodbye never gets easier...missing Vince  in Los Angeles, CA URL",0,0
7648,0,2188220420,Mon Jun 15 21:30:27 PDT 2009,NO_QUERY,jsolomo5,"Is scared about the things she will tell me.  More nervous though, like butterflies.","Is scared about the things she will tell me.  More nervous though, like butterflies.",1,0
7649,4,1573385581,Tue Apr 21 00:55:54 PDT 2009,NO_QUERY,Zanzando,"@ctigges Oh, no, thank you! I have it in my feed, but only read it occasionally. Prezi was linked by one of my pro twitter contacts. ","USERNAME Oh, no, thank you! I have it in my feed, but only read it occasionally. Prezi was linked by one of my pro twitter contacts. ",1,0
7650,0,1751743624,Sat May 09 20:10:14 PDT 2009,NO_QUERY,analopezx3,"just made chocolate covered strawberries, had too many already  i feel sick","just made chocolate covered strawberries, had too many already  i feel sick",0,1
7651,0,2226031003,Thu Jun 18 11:26:50 PDT 2009,NO_QUERY,stefanasseg,"axis 2 really prevents you from writing good and short object-oriented code, it makes you write almost identical code again and again .. ","axis 2 really prevents you from writing good and short object-oriented code, it makes you write almost identical code again and again .. ",0,1
7652,0,2062245201,Sat Jun 06 22:42:09 PDT 2009,NO_QUERY,TheBoyRobot,@iamtheeye @potatostar had a bit too much tonight ,USERNAME USERNAME had a bit too much tonight ,0,0
7653,4,1964602549,Fri May 29 14:30:05 PDT 2009,NO_QUERY,FantasyDreamer,@lwcavallucci I hope it is a laughter of relief for &quot;I'm glad this week is over!&quot; and not a crazed one. ,USERNAME I hope it is a laughter of relief for &quot;I'm glad this week is over!&quot; and not a crazed one. ,1,0
7654,4,2066736211,Sun Jun 07 11:04:38 PDT 2009,NO_QUERY,teresaberry,@simchabe a fab Sunday it is! thanks ,USERNAME a fab Sunday it is! thanks ,1,0
7655,0,2016743903,Wed Jun 03 07:17:21 PDT 2009,NO_QUERY,caithream,Said goodbye to my manager. Last time I'll ever see her. I'm so so sad. ,Said goodbye to my manager. Last time I'll ever see her. I'm so so sad. ,0,1
7656,4,1983882103,Sun May 31 14:01:12 PDT 2009,NO_QUERY,vampirehart,get to see meh boii today. ,get to see meh boii today. ,1,0
7657,0,2222005917,Thu Jun 18 06:21:08 PDT 2009,NO_QUERY,_jillybean,more rain ,more rain ,0,0
7658,4,2001730520,Tue Jun 02 01:52:37 PDT 2009,NO_QUERY,jiminthemorning,@andybodders Thank you! Admire your devotion to the show ,USERNAME Thank you! Admire your devotion to the show ,1,0
7659,4,1752723510,Sat May 09 22:46:32 PDT 2009,NO_QUERY,kristineq,is surprising momma bear ,is surprising momma bear ,0,0
7660,0,1557830699,Sun Apr 19 06:11:42 PDT 2009,NO_QUERY,zohaibusman,I am Like Lost in Translation ,I am Like Lost in Translation ,0,1
7661,4,1831349839,Sun May 17 18:41:59 PDT 2009,NO_QUERY,karlomarc,says JUST TO UPDATE MY PROFILE!  http://plurk.com/p/ufodg,says JUST TO UPDATE MY PROFILE!  URL,0,0
7662,0,1792669382,Wed May 13 23:51:20 PDT 2009,NO_QUERY,KayWhite86,Still working. Wish I could go out and have fun ,Still working. Wish I could go out and have fun ,0,0
7663,0,1554065337,Sat Apr 18 15:58:28 PDT 2009,NO_QUERY,lalalexy,Last showww ,Last showww ,1,0
7664,0,1573868143,Tue Apr 21 03:14:08 PDT 2009,NO_QUERY,jodi_ice,@Miek12 not really  just gonna take aome painkillers and see if that helps..,USERNAME not really  just gonna take aome painkillers and see if that helps..,0,1
7665,0,2200005474,Tue Jun 16 18:18:23 PDT 2009,NO_QUERY,jesvs,TweetDeck for iPhone. The good: powerful UI &amp; price (FREE!). The bad: it crashes. The ugly: crashes a lot ,TweetDeck for iPhone. The good: powerful UI &amp; price (FREE!). The bad: it crashes. The ugly: crashes a lot ,0,1
7666,4,1990010724,Mon Jun 01 03:34:48 PDT 2009,NO_QUERY,5toSucceed,"@sishizaki Awww... ok, Have a good night! Thanks for the enlightening convo! lol.  ","USERNAME Awww... ok, Have a good night! Thanks for the enlightening convo! lol.  ",1,0
7667,0,1984106507,Sun May 31 14:27:19 PDT 2009,NO_QUERY,MissLaura317,@Utopia76 Shada my loveeeeee!! I don't want you to leaveeeeee.  But know you have to. Stupid time zones. ILOVEYOU!!&lt;3,USERNAME Shada my loveeeeee!! I don't want you to leaveeeeee.  But know you have to. Stupid time zones. ILOVEYOU!!&lt;3,1,0
7668,4,1981045460,Sun May 31 08:17:22 PDT 2009,NO_QUERY,jessicamloring,I'm still in my Pjs ,I'm still in my Pjs ,0,0
7669,4,2064337523,Sun Jun 07 05:59:09 PDT 2009,NO_QUERY,Jenidvm,"@AmberOliver Our pediatrician said one month, so we'll make our church debut on Father's Day.  ","USERNAME Our pediatrician said one month, so we'll make our church debut on Father's Day.  ",1,0
7670,4,2055601104,Sat Jun 06 09:36:54 PDT 2009,NO_QUERY,arisjav,saturday school blows but at least i got those tests out of the way ,saturday school blows but at least i got those tests out of the way ,0,1
7671,0,2221850350,Thu Jun 18 06:06:13 PDT 2009,NO_QUERY,devrimd,is trying to understand the basic of Twitter... Oooops! I'm so confused ,is trying to understand the basic of Twitter... Oooops! I'm so confused ,0,1
7672,0,2264653042,Sun Jun 21 04:32:31 PDT 2009,NO_QUERY,Robbk,"Is a shower too much to ask for? Just spent all day getting sweaty, no shower ","Is a shower too much to ask for? Just spent all day getting sweaty, no shower ",0,1
7673,4,1980386906,Sun May 31 06:35:35 PDT 2009,NO_QUERY,cellobelle,"@MinBitt Depends on the child, but I would think it's a compliment ","USERNAME Depends on the child, but I would think it's a compliment ",1,0
7674,4,2071098656,Sun Jun 07 18:49:56 PDT 2009,NO_QUERY,iiCrayons,fast writer in the phone  so slow in the &quot;keyboard&quot; &lt;3 ilove my slide phone &lt;3,fast writer in the phone  so slow in the &quot;keyboard&quot; &lt;3 ilove my slide phone &lt;3,1,0
7675,4,2180797953,Mon Jun 15 10:57:35 PDT 2009,NO_QUERY,soofiT,What's better than being at home when it's raining out there?  and wet floor smell ,What's better than being at home when it's raining out there?  and wet floor smell ,0,0
7676,4,2191076030,Tue Jun 16 04:27:50 PDT 2009,NO_QUERY,mjestabillo,I'll avoid using the term &quot;awa.&quot; I HATE it when it's used on me. Better not do it to others. *peace sign* ,I'll avoid using the term &quot;awa.&quot; I HATE it when it's used on me. Better not do it to others. *peace sign* ,0,1
7677,0,2182043544,Mon Jun 15 12:38:40 PDT 2009,NO_QUERY,D0UbL3A,is wishhinn she got wayy more done todayy than she actually did ,is wishhinn she got wayy more done todayy than she actually did ,0,1
7678,0,2052156413,Fri Jun 05 23:50:01 PDT 2009,NO_QUERY,hankk_G,I was gonna camp for the yeezys but by wensday there was already like 15 ppl infront of each store that's releasing them ,I was gonna camp for the yeezys but by wensday there was already like 15 ppl infront of each store that's releasing them ,0,1
7679,4,2064480670,Sun Jun 07 06:23:05 PDT 2009,NO_QUERY,bellekaye,@Animal_Chin_au hope u took it easy today then ,USERNAME hope u took it easy today then ,1,0
7680,4,1967472774,Fri May 29 19:38:40 PDT 2009,NO_QUERY,tenelilli,ok. before I sign off: DZIEKUJE means thank U in Polish ,ok. before I sign off: DZIEKUJE means thank U in Polish ,1,0
7681,4,1966839231,Fri May 29 18:29:39 PDT 2009,NO_QUERY,SarahLazer,@angiebabe01 Not possible at all  ,USERNAME Not possible at all  ,0,1
7682,0,2066966560,Sun Jun 07 11:30:11 PDT 2009,NO_QUERY,EJMcIver,i need to talk to him  he makes me happy,i need to talk to him  he makes me happy,1,0
7683,0,2264831079,Sun Jun 21 05:03:53 PDT 2009,NO_QUERY,jaakkopy,got a cold at cottage ,got a cold at cottage ,0,1
7684,4,1791675286,Wed May 13 20:46:47 PDT 2009,NO_QUERY,sixverstein,"Finished the picture a little while ago.  I was incredibly, INCREDIBLY pleased. ","Finished the picture a little while ago.  I was incredibly, INCREDIBLY pleased. ",1,0
7685,4,1468148437,Mon Apr 06 23:59:00 PDT 2009,NO_QUERY,Paljanpeel,"Another bright sunny day! - Island must have driftered south over the last few days  Oh well, time to eat then off to work","Another bright sunny day! - Island must have driftered south over the last few days  Oh well, time to eat then off to work",0,0
7686,4,2185643621,Mon Jun 15 17:41:25 PDT 2009,NO_QUERY,wx909,"Just got the word,. getting promoted,. power trip has got me feeling unstoppable,. ","Just got the word,. getting promoted,. power trip has got me feeling unstoppable,. ",1,0
7687,4,1976621183,Sat May 30 18:36:13 PDT 2009,NO_QUERY,atomg,"So far, I have 2 dandelions in my hair  haha","So far, I have 2 dandelions in my hair  haha",1,0
7688,0,1977102302,Sat May 30 20:06:26 PDT 2009,NO_QUERY,Fiona_of_Toorak,@heidiheartshugs LOL.  Please make sure it's returned to its rightful place.  You won't eat it or anything will you?  ,USERNAME LOL.  Please make sure it's returned to its rightful place.  You won't eat it or anything will you?  ,0,0
7689,0,1983675669,Sun May 31 13:36:54 PDT 2009,NO_QUERY,HelenMarie21,"@getvisible no not really, a lot of players have gone so we need to rebuild so may take more than a season ","USERNAME no not really, a lot of players have gone so we need to rebuild so may take more than a season ",0,1
7690,0,1967095184,Fri May 29 18:57:58 PDT 2009,NO_QUERY,fattishloserkid, i hate songs that will NEVER be my life., i hate songs that will NEVER be my life.,0,1
7691,0,2049152991,Fri Jun 05 16:23:14 PDT 2009,NO_QUERY,_siankelly,i want to go to Warped ,i want to go to Warped ,1,0
7692,4,1995572539,Mon Jun 01 13:42:22 PDT 2009,NO_QUERY,DrBabbles,just watched the New Moon trailer. it looks cool! ,just watched the New Moon trailer. it looks cool! ,1,0
7693,0,1970316121,Sat May 30 03:21:29 PDT 2009,NO_QUERY,edsaint,"Accidentally rested my MacBook on a sowing pin, MASSIVE scratch at the base now ","Accidentally rested my MacBook on a sowing pin, MASSIVE scratch at the base now ",0,1
7694,0,2045094399,Fri Jun 05 10:13:43 PDT 2009,NO_QUERY,pyml,- One Tree Hill will be better with Lucas and Peyton. ,- One Tree Hill will be better with Lucas and Peyton. ,1,0
7695,0,2002532362,Tue Jun 02 04:29:10 PDT 2009,NO_QUERY,sapocampus,Sorry! hashtag to long for #tweetie  Please use #campuswidgets,Sorry! hashtag to long for tweetie  Please use campuswidgets,0,0
7696,0,1759304285,Sun May 10 18:55:16 PDT 2009,NO_QUERY,TheRealStephenA,Fun weekend comes to an end ,Fun weekend comes to an end ,1,0
7697,0,2176851837,Mon Jun 15 04:54:22 PDT 2009,NO_QUERY,camillevdytan,that song reminds me of my dear Lene ,that song reminds me of my dear Lene ,1,0
7698,4,1752984772,Sat May 09 23:41:33 PDT 2009,NO_QUERY,xXMCR_LadyXx,@MCRsavedMilife night ,USERNAME night ,0,0
7699,0,2202871604,Tue Jun 16 22:34:27 PDT 2009,NO_QUERY,TheryLouise,@ddlovato I'll love to come to your show but it's impossible because I live in France ,USERNAME I'll love to come to your show but it's impossible because I live in France ,1,0
7700,4,1969828372,Sat May 30 01:22:50 PDT 2009,NO_QUERY,cuethecarcrash,well now i'm all happyful... off to bed for realzzz  &lt;3,well now i'm all happyful... off to bed for realzzz  &lt;3,1,0
7701,4,1833473761,Sun May 17 23:24:00 PDT 2009,NO_QUERY,gabbbx7,@rebeccaaturner any possible way you could go on msn ? pleeeease  but add my new one.,USERNAME any possible way you could go on msn ? pleeeease  but add my new one.,1,0
7702,0,2285825760,Mon Jun 22 15:37:55 PDT 2009,NO_QUERY,TheLostTuna,My most sincere prayers and sympathies are with you and your family. ,My most sincere prayers and sympathies are with you and your family. ,1,0
7703,4,2063416642,Sun Jun 07 02:34:15 PDT 2009,NO_QUERY,thecoachbag,"To be able to sleep well knowing that this wine did not go to waste is going to cost me 2-3 more glasses, crap.  Oh well, it must be done ","To be able to sleep well knowing that this wine did not go to waste is going to cost me 2-3 more glasses, crap.  Oh well, it must be done ",0,0
7704,4,1980504719,Sun May 31 06:56:09 PDT 2009,NO_QUERY,EmmaJayyne,"not even mildly tanning today, may need fake bake tan this years, just remind me not to go too orange ","not even mildly tanning today, may need fake bake tan this years, just remind me not to go too orange ",0,1
7705,0,2050113282,Fri Jun 05 18:05:24 PDT 2009,NO_QUERY,MCbutterflyfan,@lili17mc Aww  baby come to my grandmas house! Im here now and she has plenty of rooms! Baby i love you so much!,USERNAME Aww  baby come to my grandmas house! Im here now and she has plenty of rooms! Baby i love you so much!,1,0
7706,0,2183846101,Mon Jun 15 15:03:54 PDT 2009,NO_QUERY,pear_,Iranian dead boy carried by crowd http://bit.ly/yOcfm  #IranElection ,Iranian dead boy carried by crowd URL  IranElection ,0,0
7707,4,1574109706,Tue Apr 21 04:17:06 PDT 2009,NO_QUERY,essdas,is listening to Pink Floyd after *ages*. The Earls Court (Pulse concert) version of Learning To Fly is wonderful ,is listening to Pink Floyd after *ages*. The Earls Court (Pulse concert) version of Learning To Fly is wonderful ,1,0
7708,0,2054686270,Sat Jun 06 07:52:58 PDT 2009,NO_QUERY,carrie401kitten,Joey seems to know what I'm talking about ,Joey seems to know what I'm talking about ,1,0
7709,0,1677638786,Sat May 02 03:10:23 PDT 2009,NO_QUERY,seamonkey92,Fuck man chomo is coming on too twitter suppose i cant type about him anymore    Or can I?????????,Fuck man chomo is coming on too twitter suppose i cant type about him anymore    Or can I?????????,0,1
7710,0,2188948947,Mon Jun 15 22:54:37 PDT 2009,NO_QUERY,laurennicole15,"@honorsociety im in Keller, TX!!! haha its amazing!!! i wish i could come out &amp; see y'all!! but i cant  its depressing!!","USERNAME im in Keller, TX!!! haha its amazing!!! i wish i could come out &amp; see y'all!! but i cant  its depressing!!",0,1
7711,4,2002683809,Tue Jun 02 04:53:48 PDT 2009,NO_QUERY,MOOOOOOOIE,Gotha watch bride wars. bye! ,Gotha watch bride wars. bye! ,1,1
7712,4,1982483716,Sun May 31 11:18:01 PDT 2009,NO_QUERY,jcorn1,"@mrskutcher I have a son who is engaged and I STILL remember him as a toddler. Time flies but hoping my mother, late 90s, sees him marry ","USERNAME I have a son who is engaged and I STILL remember him as a toddler. Time flies but hoping my mother, late 90s, sees him marry ",1,0
7713,4,1692820757,Sun May 03 20:51:50 PDT 2009,NO_QUERY,dustinpitcher,Facebook Shuts Down Ku Klux Klan Group: TOS WIN http://bit.ly/lqGvL - This makes me happy ,Facebook Shuts Down Ku Klux Klan Group: TOS WIN URL - This makes me happy ,1,0
7714,0,1993076002,Mon Jun 01 09:47:32 PDT 2009,NO_QUERY,TwitteringRav,"@JayLauretta - I'm someone who enjoyed Twilight for what it was, but it winning Best Movie over The Dark Knight is down right sad. MTV ","USERNAME - I'm someone who enjoyed Twilight for what it was, but it winning Best Movie over The Dark Knight is down right sad. MTV ",0,1
7715,0,2323728690,Thu Jun 25 01:20:16 PDT 2009,NO_QUERY,JulianneBellamy,"my head started hurting, my reaction time was way slow, and now I'm coughing and it feels like someone punched my chest, I'm sick  noooooo","my head started hurting, my reaction time was way slow, and now I'm coughing and it feels like someone punched my chest, I'm sick  noooooo",0,1
7716,4,1468337892,Tue Apr 07 01:03:33 PDT 2009,NO_QUERY,merxetwix,@millerwentworth Hola are you better today? good day! ,USERNAME Hola are you better today? good day! ,1,0
7717,0,2058430219,Sat Jun 06 14:55:37 PDT 2009,NO_QUERY,macmerkur,"sorry, @jarv... Reaper has been cancelled ","sorry, USERNAME Reaper has been cancelled ",0,1
7718,0,2249167431,Fri Jun 19 21:50:20 PDT 2009,NO_QUERY,luckygnahhh,"@mrcelebrity I think I've been following you for a bit!  now we're mutual followers, yay!","USERNAME I think I've been following you for a bit!  now we're mutual followers, yay!",1,0
7719,4,1985841490,Sun May 31 17:52:27 PDT 2009,NO_QUERY,gracelook,Happy Monday! Hello June! ,Happy Monday! Hello June! ,1,0
7720,4,1963489409,Fri May 29 12:48:04 PDT 2009,NO_QUERY,nizhonisun,"Got my messenger buddy back, thank goodness. Was feeling a lil lost there for a bit. :/ backs to normal. ","Got my messenger buddy back, thank goodness. Was feeling a lil lost there for a bit. :/ backs to normal. ",1,0
7721,4,2186057776,Mon Jun 15 18:17:41 PDT 2009,NO_QUERY,jsmoe92,updated pageeeee ,updated pageeeee ,1,0
7722,0,1793742140,Thu May 14 03:50:04 PDT 2009,NO_QUERY,ivetc2011,Crazy over night weather  BLEH... only 1 day left until i can get my hands on &quot;LeftRightLeftRightLeft&quot;!!!!!!!!!! :danceslikeChrisMartin: ?,Crazy over night weather  BLEH... only 1 day left until i can get my hands on &quot;LeftRightLeftRightLeft&quot;!!!!!!!!!! :danceslikeChrisMartin: ?,1,0
7723,0,1754367529,Sun May 10 06:01:22 PDT 2009,NO_QUERY,chull48186,@MadisonMitchell tried to send you a direct message but couldnt ,USERNAME tried to send you a direct message but couldnt ,0,1
7724,4,1989516340,Mon Jun 01 01:50:14 PDT 2009,NO_QUERY,michaeldunlop,Entrepreneurial Wisdom From Necker Island - http://bit.ly/K2A8q  - Please Share ,Entrepreneurial Wisdom From Necker Island - URL  - Please Share ,1,0
7725,0,2226988420,Thu Jun 18 12:38:15 PDT 2009,NO_QUERY,debhannafl,@tommcfly @dougiemcfly-i'm now watching the ghosthunting again and I cant help myself feelin bad for you guys ,USERNAME USERNAME now watching the ghosthunting again and I cant help myself feelin bad for you guys ,0,1
7726,0,2295263234,Tue Jun 23 07:41:59 PDT 2009,NO_QUERY,allifay17,omg heat and a cold do not mix well!  maybe I will just lay in bed reading twilight(again) that will cheer me up!,omg heat and a cold do not mix well!  maybe I will just lay in bed reading twilight(again) that will cheer me up!,1,1
7727,4,2049266340,Fri Jun 05 16:35:00 PDT 2009,NO_QUERY,Juliette_Marie,"goddamn!  I meant to write: He sounds perfect, E.","goddamn!  I meant to write: He sounds perfect, E.",0,0
7728,0,2071276368,Sun Jun 07 19:07:46 PDT 2009,NO_QUERY,emilysmiles15,chillin still coughing a lot ,chillin still coughing a lot ,0,1
7729,4,2002972346,Tue Jun 02 05:36:00 PDT 2009,NO_QUERY,jreyemoasher13,@jazzielyn  i'm so honored.. ,USERNAME  i'm so honored.. ,1,0
7730,0,2055767185,Sat Jun 06 09:55:08 PDT 2009,NO_QUERY,samgoodnight,Snow?! Really? ,Snow?! Really? ,0,1
7731,4,2015584334,Wed Jun 03 05:02:17 PDT 2009,NO_QUERY,MarieC09,Looking forward to BB10 tomorrow ,Looking forward to BB10 tomorrow ,1,0
7732,4,1556015723,Sat Apr 18 21:22:34 PDT 2009,NO_QUERY,Violet_Valerie,@AllieHull You need to hear her other song from 1999 too ,USERNAME You need to hear her other song from 1999 too ,0,0
7733,4,2056841489,Sat Jun 06 11:53:47 PDT 2009,NO_QUERY,DarthMartin,Heheh I have star wars themes for my sidekick now ,Heheh I have star wars themes for my sidekick now ,1,0
7734,4,2183697931,Mon Jun 15 14:51:48 PDT 2009,NO_QUERY,rathlan,"@n3rin3 Yup, it does   It starts off as a single column, but you can expand it to 3, kinda like tweet deck","USERNAME Yup, it does   It starts off as a single column, but you can expand it to 3, kinda like tweet deck",1,0
7735,4,1994164209,Mon Jun 01 11:30:50 PDT 2009,NO_QUERY,JustBella,@Pentenscribes Always welcome ,USERNAME Always welcome ,1,0
7736,4,1824543040,Sun May 17 01:50:24 PDT 2009,NO_QUERY,MissConfusion17,"great fun last night.Eurovision was surprisingly good and wow Norway won,that surely is a surprise!I liked the song right from the start ","great fun last night.Eurovision was surprisingly good and wow Norway won,that surely is a surprise!I liked the song right from the start ",1,0
7737,0,1564039238,Mon Apr 20 01:27:44 PDT 2009,NO_QUERY,MacOofer,"@resourcerer Is dit ter plekke in een phone-shop? If so, only a matter of minutes voor daadwerkelijke omzetting, if not.. upto 10 days ","USERNAME Is dit ter plekke in een phone-shop? If so, only a matter of minutes voor daadwerkelijke omzetting, if not.. upto 10 days ",0,0
7738,0,2327376023,Thu Jun 25 08:16:05 PDT 2009,NO_QUERY,Dunkelord,Boring school week is goin' to end n about to start another one -.-  *help me outta here*,Boring school week is goin' to end n about to start another one -.-  *help me outta here*,0,1
7739,4,1990457886,Mon Jun 01 04:55:31 PDT 2009,NO_QUERY,nidheeshvaasu,@haveyouearnedit Looking forward to it ,USERNAME Looking forward to it ,1,0
7740,4,1880984705,Fri May 22 03:11:49 PDT 2009,NO_QUERY,debbieseraphina,@lennel Lenka's The Show! ,USERNAME Lenka's The Show! ,0,0
7741,4,1992111977,Mon Jun 01 08:13:06 PDT 2009,NO_QUERY,idiotenwtf,@LEsleaC nice show again  bye ,USERNAME nice show again  bye ,1,0
7742,0,2203330397,Tue Jun 16 23:30:15 PDT 2009,NO_QUERY,zqng,@jo4nn3 i want to go work ,USERNAME i want to go work ,0,0
7743,4,1966858065,Fri May 29 18:31:39 PDT 2009,NO_QUERY,lievechoco,makan longsay for b'fast..yummy ,makan longsay for b'fast..yummy ,1,0
7744,0,1694642978,Mon May 04 03:32:11 PDT 2009,NO_QUERY,igrabjelly,@mightymarlz what! so theres three now? O_O i tot rabbit! ,USERNAME what! so theres three now? O_O i tot rabbit! ,0,1
7745,4,2058845119,Sat Jun 06 15:44:32 PDT 2009,NO_QUERY,mmwhalen,@kristanmarie but that 9yr old and I share a bond of a great band. ,USERNAME but that 9yr old and I share a bond of a great band. ,1,0
7746,4,2191847162,Tue Jun 16 06:04:33 PDT 2009,NO_QUERY,eunicekyna,@NileyJirus what did miley post? make a video! ,USERNAME what did miley post? make a video! ,0,0
7747,4,1557857865,Sun Apr 19 06:18:56 PDT 2009,NO_QUERY,lilibethstar,"my mind is at ease, i'm finally back in NY. i can't wait until tomorrow, i've never been so excited to go back to school!! ","my mind is at ease, i'm finally back in NY. i can't wait until tomorrow, i've never been so excited to go back to school!! ",1,0
7748,0,2265708567,Sun Jun 21 07:09:08 PDT 2009,NO_QUERY,fromthestars,Yaaaay! People are finally greenifying themselves for #Iran. Stop the violence. ,Yaaaay! People are finally greenifying themselves for Iran. Stop the violence. ,1,0
7749,4,1881179416,Fri May 22 03:51:51 PDT 2009,NO_QUERY,Fiskmat,@HildeM_EN wohoooo  Tell me in time and we might be able plan something! ,USERNAME wohoooo  Tell me in time and we might be able plan something! ,1,0
7750,0,2047070044,Fri Jun 05 13:06:20 PDT 2009,NO_QUERY,XD_Bronagh_XD,Dude reading makes me tired...... My cat totally just scratched my head  ...,Dude reading makes me tired...... My cat totally just scratched my head  ...,0,1
7751,4,1975755734,Sat May 30 15:50:03 PDT 2009,NO_QUERY,Cuttersftbll,@JordanKnight is Eric still dancing? That was too cute.   When do you have to be packed by? Good Luck with that!! ,USERNAME is Eric still dancing? That was too cute.   When do you have to be packed by? Good Luck with that!! ,1,0
