,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
11116,0,1964623691,Fri May 29 14:32:05 PDT 2009,NO_QUERY,davigirl1,@ludwikc broken  I can't c it,USERNAME broken  I can't c it,"""No""","""Yes"""
11117,0,2064114289,Sun Jun 07 05:16:10 PDT 2009,NO_QUERY,migihoppe,"@sabrinagabriela well a bit serious , its lung tbc ,  lung infection , heart disease , plus asthma ","USERNAME well a bit serious , its lung tbc ,  lung infection , heart disease , plus asthma ",No,"""No"""
11118,0,1956161720,Thu May 28 21:18:28 PDT 2009,NO_QUERY,laradianeldft,Almost time for my summer chemistry class ,Almost time for my summer chemistry class ,Yes,Yes
11119,4,1967734856,Fri May 29 20:07:05 PDT 2009,NO_QUERY,desiraeisaBAMF,"i'm just dranken mah 'Banana Colada Fuze'  omfg, best drink in the whole damn world kidds(:","i'm just dranken mah 'Banana Colada Fuze'  omfg, best drink in the whole damn world kidds(:","""Yes""","""Yes"""
11120,4,1975833257,Sat May 30 16:00:08 PDT 2009,NO_QUERY,Hellebaby,Two thumbs up   Tuck Everlasting http://webfl.at/cghk3y,Two thumbs up   Tuck Everlasting URL,"""Yes""","""Yes"""
11121,4,2011970124,Tue Jun 02 19:51:36 PDT 2009,NO_QUERY,EdwinRobinson,Off to get some white wine and smoothie supplies ,Off to get some white wine and smoothie supplies ,Yes,Yes
11122,0,2049754678,Fri Jun 05 17:26:30 PDT 2009,NO_QUERY,anaiwahl,"rainy friday  - So today, I got off at the Aquarium stop to go to work in Faneuil Hall. Of course, I’m... http://tumblr.com/xrc1yoafg","rainy friday  - So today, I got off at the Aquarium stop to go to work in Faneuil Hall. Of course, I’m... URL","""No""","""No"""
11123,4,2183894870,Mon Jun 15 15:07:56 PDT 2009,NO_QUERY,ashleyykayyy,tomorrow LV&amp;TT comes out ,tomorrow LV&amp;TT comes out ,"""Yes""","""Yes"""
11124,4,2000287778,Mon Jun 01 21:47:41 PDT 2009,NO_QUERY,SoulAfrodisiac,"@Inkognegro LOL Lucky for you, that is the one that I wanted anyhow!  Can't drive and don't want the ugly furniture. ","USERNAME LOL Lucky for you, that is the one that I wanted anyhow!  Can't drive and don't want the ugly furniture. ","""Yes""","""Yes"""
11125,4,2053662504,Sat Jun 06 05:18:36 PDT 2009,NO_QUERY,SusieSprinkle,@iamglennie I was thinking I like being married a lot ,USERNAME I was thinking I like being married a lot ,"""Yes""","""Yes"""
11126,0,1971727463,Sat May 30 07:45:51 PDT 2009,NO_QUERY,Ghadah_M,Good morning if I can ,Good morning if I can ,Yes,Yes
11127,4,1961268273,Fri May 29 09:14:24 PDT 2009,NO_QUERY,Bianca4Life,@Crystal0386 Ty Crystal   basically we have to get to 100pgs in order to make Trending topics so far we have only 10 pgs #imperfectangel,USERNAME Ty Crystal   basically we have to get to 100pgs in order to make Trending topics so far we have only 10 pgs imperfectangel,"""No""","""No"""
11128,0,2061301300,Sat Jun 06 20:35:08 PDT 2009,NO_QUERY,ElizaWMurphy,Dang Nyquil doesn't play around. Sheesh. Sooo sick of being sick ,Dang Nyquil doesn't play around. Sheesh. Sooo sick of being sick ,No,No
11129,0,2198346724,Tue Jun 16 15:57:07 PDT 2009,NO_QUERY,SweetDarkDreams,I miss @yavie...I hope she gets better soon ,I miss USERNAME hope she gets better soon ,"""Yes""","""Yes"""
11130,4,1975694092,Sat May 30 15:42:04 PDT 2009,NO_QUERY,stellery,"@shizukera Oooh thanks for the link Shizu, this looks really interesting ","USERNAME Oooh thanks for the link Shizu, this looks really interesting ","""Yes""","""Yes"""
11131,4,1980828740,Sun May 31 07:46:40 PDT 2009,NO_QUERY,cromix,"@berkelium enjoying the sun too, everything's fine. don't forget to send me supernova! ","USERNAME enjoying the sun too, everything's fine. don't forget to send me supernova! ","""Yes""","""No"""
11132,4,2186954287,Mon Jun 15 19:34:40 PDT 2009,NO_QUERY,meredithmo,@schutzsmith Good call. Thanks in advance! ,USERNAME Good call. Thanks in advance! ,"""Yes""","""Yes"""
11133,0,1980755735,Sun May 31 07:35:31 PDT 2009,NO_QUERY,jonasluvrr954,@ddlovato__ http://twitpic.com/5vqen - I went!! It was AMAZING~!!! But too bad i had to fly back to florida   brazil was so nice!!,USERNAME URL - I went!! It was AMAZING~!!! But too bad i had to fly back to florida   brazil was so nice!!,"""Yes""","""No"""
11134,4,2015196670,Wed Jun 03 03:59:33 PDT 2009,NO_QUERY,zebslc,@LindseytheFirst - you can pop in for tea and biscuits with @zebedeejane whilst you are at it! ,USERNAME - you can pop in for tea and biscuits with USERNAME whilst you are at it! ,"""Yes""","""No"""
11135,4,1981595822,Sun May 31 09:29:21 PDT 2009,NO_QUERY,kmat12,going to the lake on this BEAUTIFUL sunday ,going to the lake on this BEAUTIFUL sunday ,"""Yes""",Yes
11136,4,2191754304,Tue Jun 16 05:54:35 PDT 2009,NO_QUERY,veganwordnerd,"@MacVegan Long, long story. ","USERNAME Long, long story. ",No,No
11137,4,1751359131,Sat May 09 19:15:54 PDT 2009,NO_QUERY,lisislouise,Happy Mother's Day to all the moms out there! ,Happy Mother's Day to all the moms out there! ,Yes,Yes
11138,0,2192036692,Tue Jun 16 06:24:09 PDT 2009,NO_QUERY,HollieLovesYou,I can already tell todays gonna be fantastic... Or maybe not  theres a reason i dont come to you youth that much...,I can already tell todays gonna be fantastic... Or maybe not  theres a reason i dont come to you youth that much...,"""No""","""No"""
11139,0,1964385644,Fri May 29 14:09:11 PDT 2009,NO_QUERY,alyseegs,soreeeee throattttttt ,soreeeee throattttttt ,No,No
11140,4,2052633483,Sat Jun 06 01:25:43 PDT 2009,NO_QUERY,aries1983,OMG. Trochelle just called me. Guess I'm gonna be running on fumes 2moro. I'll just have nap after school. LOL. ,OMG. Trochelle just called me. Guess I'm gonna be running on fumes 2moro. I'll just have nap after school. LOL. ,"""Yes""","""No"""
11141,0,2266586303,Sun Jun 21 08:45:43 PDT 2009,NO_QUERY,tmtully,Leaving Orlando. State of mind currently - sad ,Leaving Orlando. State of mind currently - sad ,No,No
11142,4,1961248454,Fri May 29 09:12:34 PDT 2009,NO_QUERY,Krimsin,Sandwiches for lunch and then off to the water park thing with Logan and my Kindle.  ,Sandwiches for lunch and then off to the water park thing with Logan and my Kindle.  ,"""Yes""","""Yes"""
11143,0,2174482626,Sun Jun 14 22:38:49 PDT 2009,NO_QUERY,Christy0612,"@xxcomaliesxx I am hideous for missing it  I was so fuckin tired work, bed, sleep &amp; now I'm awake after 7 hours :\","USERNAME I am hideous for missing it  I was so fuckin tired work, bed, sleep &amp; now I'm awake after 7 hours :\","""No""","""No"""
11144,4,2050418825,Fri Jun 05 18:38:04 PDT 2009,NO_QUERY,ikediggety,@ArtStarMandi your camera sucks! ,USERNAME your camera sucks! ,"""No""","""No"""
11145,0,1994306231,Mon Jun 01 11:43:59 PDT 2009,NO_QUERY,megaskud,@WhoopsyDaisy1 From me!? ,USERNAME From me!? ,No,"""No"""
11146,0,2066074768,Sun Jun 07 09:50:27 PDT 2009,NO_QUERY,Lene511,"@chriscornell Send me some sunbeams please. Here its totally dark now, storminess-time.  And you´re only 1,5hours away from me.. ","USERNAME Send me some sunbeams please. Here its totally dark now, storminess-time.  And you´re only 1,5hours away from me.. ","""No""","""No"""
11147,4,1968047884,Fri May 29 20:39:56 PDT 2009,NO_QUERY,blellow,#followfriday @rafaeltech - thx for your recommendation &amp; back atcha ,followfriday USERNAME - thx for your recommendation &amp; back atcha ,"""Yes""","""Yes"""
11148,0,1982720011,Sun May 31 11:46:07 PDT 2009,NO_QUERY,lostinfiction3,I miss my honey.  &amp; he misses me...,I miss my honey.  &amp; he misses me...,"""Yes""","""Yes"""
11149,0,2056340677,Sat Jun 06 10:58:09 PDT 2009,NO_QUERY,matty_norman,"Done a full day at work today, 9 hours on my feet hurts my back so much  looking forward to babysitting tonight and MML tomorrow!","Done a full day at work today, 9 hours on my feet hurts my back so much  looking forward to babysitting tonight and MML tomorrow!","""Yes""",No
11150,4,2177281522,Mon Jun 15 05:49:08 PDT 2009,NO_QUERY,dCepT_Art,"Need a new primary monitor at work. Old one went belly-up..Can anyone recommend one? Gotta be good color-wise, contrast.. all that jazz ","Need a new primary monitor at work. Old one went belly-up..Can anyone recommend one? Gotta be good color-wise, contrast.. all that jazz ","""No""","""No"""
11151,0,1558478450,Sun Apr 19 08:30:00 PDT 2009,NO_QUERY,KelseyRoo,I don't feel good ,I don't feel good ,No,No
11152,0,2300892923,Tue Jun 23 14:43:45 PDT 2009,NO_QUERY,covmidwife09,@notmywords i know its so inviting but i dont wanna! i have to be up so early too  oopsie,USERNAME i know its so inviting but i dont wanna! i have to be up so early too  oopsie,"""No""","""Yes"""
11153,4,1960192831,Fri May 29 07:34:21 PDT 2009,NO_QUERY,starsweeper,"Watching The Office before work. &quot;No, Rose, they are not breathing. And they have no arms or legs.&quot; haha ","Watching The Office before work. &quot;No, Rose, they are not breathing. And they have no arms or legs.&quot; haha ","""Yes""","""Yes"""
11154,0,2235861701,Fri Jun 19 02:15:29 PDT 2009,NO_QUERY,darrenkerwin,"went back to sleep to rest, but still feels weak. I think more rest is needed..so boring ","went back to sleep to rest, but still feels weak. I think more rest is needed..so boring ",No,No
11155,0,1963569748,Fri May 29 12:55:25 PDT 2009,NO_QUERY,demonkid666,@Clubpenguinfan3 I guess that boner story isn't so funny I've had TONS of boner moments like that unfourtantly ,USERNAME I guess that boner story isn't so funny I've had TONS of boner moments like that unfourtantly ,"""No""","""No"""
11156,0,2206762430,Wed Jun 17 07:01:11 PDT 2009,NO_QUERY,pjenks,@kmbar make tweetdeck better? Running it slows up my computer something serious ,USERNAME make tweetdeck better? Running it slows up my computer something serious ,"""No""","""No"""
11157,4,2193369838,Tue Jun 16 08:21:54 PDT 2009,NO_QUERY,8bit_ben,pom bear time ,pom bear time ,No,Yes
11158,4,1976889763,Sat May 30 19:26:57 PDT 2009,NO_QUERY,_thankful,"did not go see UP, but got to spend time with some old friends. ","did not go see UP, but got to spend time with some old friends. ","""Yes""","""Yes"""
11159,0,2254396913,Sat Jun 20 09:41:06 PDT 2009,NO_QUERY,xtinasf,intense dreams about a apocalypse or some sort of world disaster are never no fun  woke up in a sweat,intense dreams about a apocalypse or some sort of world disaster are never no fun  woke up in a sweat,No,No
11160,4,2001475953,Tue Jun 02 01:00:36 PDT 2009,NO_QUERY,KendraFallon,@pradprathivi doesn't everybody?  But you're moving to London ^^ and it's a job you want ,USERNAME doesn't everybody?  But you're moving to London ^^ and it's a job you want ,"""Yes""","""No"""
11161,0,2237170924,Fri Jun 19 05:19:05 PDT 2009,NO_QUERY,roxiijonas,Now a womens voice :s but it has been changed it :s ,Now a womens voice :s but it has been changed it :s ,No,No
11162,0,2001804241,Tue Jun 02 02:07:46 PDT 2009,NO_QUERY,bhsbaby,@kateyes085 Keep on Swimming...Or something like that. No sadly I'm not. My schedule is near opposite of what it should be! It sucks ,USERNAME Keep on Swimming...Or something like that. No sadly I'm not. My schedule is near opposite of what it should be! It sucks ,"""No""","""Yes"""
11163,4,1880533427,Fri May 22 01:35:01 PDT 2009,NO_QUERY,Lt_Algonquin,@lovesicktragedy haha come on over and grab one. I've almost eaten them all only 4 left and I'm about to eat all those. ,USERNAME haha come on over and grab one. I've almost eaten them all only 4 left and I'm about to eat all those. ,"""Yes""","""Yes"""
11164,4,1993097699,Mon Jun 01 09:49:42 PDT 2009,NO_QUERY,saragarth,@rossautomatica she does indeed  I freaking love the woman. x,USERNAME she does indeed  I freaking love the woman. x,"""Yes""","""No"""
11165,4,2066678493,Sun Jun 07 10:58:23 PDT 2009,NO_QUERY,Ashemo,"@BlueEyedGirl18 I've been good, and you? ","USERNAME I've been good, and you? ",No,"""No"""
11166,0,1685582057,Sun May 03 01:03:13 PDT 2009,NO_QUERY,JadedLanie,I thought I had this bad habit of staying up late under control.  Upset that I am still up at 4:02 am. Need to put myself on a time out.  ,I thought I had this bad habit of staying up late under control.  Upset that I am still up at 4:02 am. Need to put myself on a time out.  ,No,No
11167,4,2014211290,Wed Jun 03 00:48:01 PDT 2009,NO_QUERY,schiedi,Portable apps rule  - Kind of &quot;home&quot; on the road...,Portable apps rule  - Kind of &quot;home&quot; on the road...,"""No""","""No"""
11168,4,1835687399,Mon May 18 06:32:27 PDT 2009,NO_QUERY,Beanbag121,"Slow day at work, checking the latest Twi gossip on here and the blogs.NM needs to be out already. Im watching my Twi dvd way too much ","Slow day at work, checking the latest Twi gossip on here and the blogs.NM needs to be out already. Im watching my Twi dvd way too much ","""No""","""Yes"""
11169,4,1999194405,Mon Jun 01 19:48:10 PDT 2009,NO_QUERY,jconley21,@bear2care2009 Don't stick your head out of trench or you might get it blown off.  ,USERNAME Don't stick your head out of trench or you might get it blown off.  ,No,No
11170,4,1470014705,Tue Apr 07 08:05:36 PDT 2009,NO_QUERY,Shush83,I was so shocked &amp; bewildered by the whole episode. You are an excellent actor &amp; this was a very strong &amp; important message you relayed ,I was so shocked &amp; bewildered by the whole episode. You are an excellent actor &amp; this was a very strong &amp; important message you relayed ,"""Yes""","""Yes"""
11171,0,2265256805,Sun Jun 21 06:10:01 PDT 2009,NO_QUERY,DDcool89,"The internet suck, i can't get more connection ","The internet suck, i can't get more connection ",No,No
11172,0,1691158164,Sun May 03 17:13:40 PDT 2009,NO_QUERY,luckygnahhh,Birthday cake is my least favorite thing ,Birthday cake is my least favorite thing ,"""No""",No
11173,0,1825295866,Sun May 17 05:09:38 PDT 2009,NO_QUERY,angelianichols,Funniest stand up show I've ever seen tonight. Way too short but ,Funniest stand up show I've ever seen tonight. Way too short but ,"""Yes""","""Yes"""
11174,0,2201319378,Tue Jun 16 20:06:35 PDT 2009,NO_QUERY,agup15,"@vella_amor_dm my brother is now 16, it just feels strange to know that he knows STUFF ~ like X stuff.. hes suppose to be my lil brother ","USERNAME my brother is now 16, it just feels strange to know that he knows STUFF ~ like X stuff.. hes suppose to be my lil brother ","""No""","""No"""
11175,0,2004109118,Tue Jun 02 07:40:50 PDT 2009,NO_QUERY,jackijean,Going without sleep and being on the phones all day at work...not a good combo ,Going without sleep and being on the phones all day at work...not a good combo ,No,"""No"""
11176,4,1990985874,Mon Jun 01 06:10:18 PDT 2009,NO_QUERY,spgreenlaw,"@CobwebsStir This is true. I tend to worry, though. I'm the worrying sort. I'll get myself together, don't worry. ","USERNAME This is true. I tend to worry, though. I'm the worrying sort. I'll get myself together, don't worry. ","""No""","""No"""
11177,4,2015028258,Wed Jun 03 03:28:38 PDT 2009,NO_QUERY,sunshine_diva,"Kelly, thank you for the fantastic shoutout! -just saw it...Kelly is too kewl!!!  @KellykelKool","Kelly, thank you for the fantastic shoutout! -just saw it...Kelly is too kewl!!!  USERNAME","""Yes""","""Yes"""
11178,4,1795134749,Thu May 14 07:13:23 PDT 2009,NO_QUERY,halophoenix,"@missbeezers Hah! Bribes not required, but always appreciated.  I'd be more than happy to help!","USERNAME Hah! Bribes not required, but always appreciated.  I'd be more than happy to help!","""Yes""","""Yes"""
11179,0,1977894989,Sat May 30 21:57:14 PDT 2009,NO_QUERY,kimbachman,Hate it when mom and randy fight. Seems like that's all they do lately ,Hate it when mom and randy fight. Seems like that's all they do lately ,No,No
11180,4,1971369599,Sat May 30 06:56:42 PDT 2009,NO_QUERY,hot_head88,FULFILLING DAY. mmmmm... ,FULFILLING DAY. mmmmm... ,"""Yes""",Yes
11181,4,1957276465,Fri May 29 00:01:29 PDT 2009,NO_QUERY,naejana,@christifaith  haha..u got a motto too?,USERNAME  haha..u got a motto too?,"""Yes""","""No"""
11182,4,1558646631,Sun Apr 19 09:00:04 PDT 2009,NO_QUERY,djhufnpuf,cooked some pancakes...now leaving to Tucson to go shopping for some nice job interview clothes...Ross's here i come! ,cooked some pancakes...now leaving to Tucson to go shopping for some nice job interview clothes...Ross's here i come! ,"""Yes""","""Yes"""
11183,0,2233255592,Thu Jun 18 21:04:28 PDT 2009,NO_QUERY,gil_garcia,"@davidquesada16 you're right  But wat i dont like about sony is that, their first consoles are huge, then they expect ppl 2 buy small ver.","USERNAME you're right  But wat i dont like about sony is that, their first consoles are huge, then they expect ppl 2 buy small ver.","""No""","""No"""
11184,4,2061845535,Sat Jun 06 21:44:51 PDT 2009,NO_QUERY,ANS111385,@DawnRichard hey girl did you get my twitt? ,USERNAME hey girl did you get my twitt? ,No,"""No"""
11185,0,1989011062,Mon Jun 01 00:03:31 PDT 2009,NO_QUERY,amy_collier,"I'm up for school it's 8am and I'm shattered I want to stay home, look at the weather it's not the day to be sitting in a classroom ","I'm up for school it's 8am and I'm shattered I want to stay home, look at the weather it's not the day to be sitting in a classroom ",No,No
11186,0,2180492226,Mon Jun 15 10:32:40 PDT 2009,NO_QUERY,nancy_chen,wishing that i was vacationing at a really really nice resort...oh where is the money theses days? ,wishing that i was vacationing at a really really nice resort...oh where is the money theses days? ,No,"""Yes"""
11187,4,2062765345,Sun Jun 07 00:13:30 PDT 2009,NO_QUERY,ericahayes,@chickollage that would be nice ,USERNAME that would be nice ,"""Yes""","""Yes"""
11188,0,1822860570,Sat May 16 20:33:23 PDT 2009,NO_QUERY,AmieEli,everyones at the elton john concert but me ,everyones at the elton john concert but me ,"""No""","""Yes"""
11189,0,1970479740,Sat May 30 04:02:04 PDT 2009,NO_QUERY,feelingsleepyy,is tired of being trumped. ,is tired of being trumped. ,No,Yes
11190,0,1770614161,Mon May 11 21:47:43 PDT 2009,NO_QUERY,TheNostalgicOne,@itsmemorphious  that's terrible ,USERNAME  that's terrible ,"""No""","""No"""
11191,0,1556506170,Sat Apr 18 23:06:22 PDT 2009,NO_QUERY,TuffCustomers,I love you mail whale. I am sorry.  ,I love you mail whale. I am sorry.  ,Yes,Yes
11192,0,1792977728,Thu May 14 00:55:01 PDT 2009,NO_QUERY,EmilyB22,hates how older graduated siblings can by finer mom bday gifts ,hates how older graduated siblings can by finer mom bday gifts ,"""No""",Yes
11193,0,1881742205,Fri May 22 05:27:05 PDT 2009,NO_QUERY,JHilburn_Boston,"@savvysassymoms isn't that the truth.  A woman once said to me....&quot;The days are long, Honey... the years are short.&quot;  ","USERNAME isn't that the truth.  A woman once said to me....&quot;The days are long, Honey... the years are short.&quot;  ","""Yes""","""Yes"""
11194,0,2000129908,Mon Jun 01 21:28:18 PDT 2009,NO_QUERY,alli_jonas,"this movie is so sad  it's so good, but so sad. i don't understand why it matters if your gay or not... black or white, who cares....","this movie is so sad  it's so good, but so sad. i don't understand why it matters if your gay or not... black or white, who cares....","""No""","""No"""
11195,0,1996267621,Mon Jun 01 14:48:13 PDT 2009,NO_QUERY,garypug,"@secondpower Here's hoping somehow you show up on RAW tonight, but my hope dissolved when I saw your merch on clearance on wweshop.com ","USERNAME Here's hoping somehow you show up on RAW tonight, but my hope dissolved when I saw your merch on clearance on wweshop.com ","""No""","""No"""
11196,4,1551908070,Sat Apr 18 10:17:05 PDT 2009,NO_QUERY,jmerlot,Mutant Chronicles - Premieres on VOD March 27th and In Theatres April 24th http://bit.ly/VoxDw Ron Perlman is among the cast! ,Mutant Chronicles - Premieres on VOD March 27th and In Theatres April 24th URL Ron Perlman is among the cast! ,"""No""","""No"""
11197,0,2225855433,Thu Jun 18 11:13:49 PDT 2009,NO_QUERY,HuntersMommy21,Hunter has a fever  My mom is being a doll n taking him to the doctors for me so I can save my job...,Hunter has a fever  My mom is being a doll n taking him to the doctors for me so I can save my job...,"""Yes""","""Yes"""
11198,4,2193401967,Tue Jun 16 08:24:35 PDT 2009,NO_QUERY,joseeight,"@hebiflux haha, sorry about that, just poking fun ","USERNAME haha, sorry about that, just poking fun ","""Yes""","""Yes"""
11199,4,2184182159,Mon Jun 15 15:32:19 PDT 2009,NO_QUERY,suppskank,going to get my nose re-pierced . ,going to get my nose re-pierced . ,No,No
11200,4,2054378438,Sat Jun 06 07:13:13 PDT 2009,NO_QUERY,livezombie,watched Drag me to Hell. I liked it. I want to go watch UP now! ,watched Drag me to Hell. I liked it. I want to go watch UP now! ,"""Yes""","""Yes"""
11201,4,2004188953,Tue Jun 02 07:48:41 PDT 2009,NO_QUERY,tylerabramfitch,@kylepoulton you got it man ,USERNAME you got it man ,"""Yes""","""Yes"""
11202,0,2207545424,Wed Jun 17 08:04:32 PDT 2009,NO_QUERY,adrilusilv,Wish I could be in NYC this weekend  ... I wabt it so bad....,Wish I could be in NYC this weekend  ... I wabt it so bad....,No,"""Yes"""
11203,0,1558704910,Sun Apr 19 09:09:57 PDT 2009,NO_QUERY,8DDogs,Dakota had a seizure this morning.  We thought only our Phoebe had seizures.  ,Dakota had a seizure this morning.  We thought only our Phoebe had seizures.  ,No,No
11204,4,1992071716,Mon Jun 01 08:09:04 PDT 2009,NO_QUERY,ohlux,@GiZmoDK I'm putting your button up right now ,USERNAME I'm putting your button up right now ,"""Yes""","""No"""
11205,4,1552068951,Sat Apr 18 10:42:21 PDT 2009,NO_QUERY,Raisaxx,@Finalovesyou ay! U got a T-mobile phone chillin at homeee?? ,USERNAME ay! U got a T-mobile phone chillin at homeee?? ,"""No""","""No"""
11206,4,1980731165,Sun May 31 07:31:44 PDT 2009,NO_QUERY,mirwansuwarso,"Ahhhh my beautiful green garden,  so green and so beautiful. I'm so good, I'm so happy. Sorry for thinking outloud ","Ahhhh my beautiful green garden,  so green and so beautiful. I'm so good, I'm so happy. Sorry for thinking outloud ","""Yes""",Yes
11207,4,1981753935,Sun May 31 09:49:23 PDT 2009,NO_QUERY,Twilight_cc,Something tells me that the majority of MTV Movie Awards viewers tonight will be just for Twilight categories and New Moon trailer ,Something tells me that the majority of MTV Movie Awards viewers tonight will be just for Twilight categories and New Moon trailer ,"""No""","""No"""
11208,4,1791805704,Wed May 13 21:09:40 PDT 2009,NO_QUERY,Kara_Alyce,@teejay30 Estancia ftw!!!  My very favorite.    *raises her glass* Have a good one!,USERNAME Estancia ftw!!!  My very favorite.    *raises her glass* Have a good one!,"""Yes""","""Yes"""
11209,0,2288285749,Mon Jun 22 18:57:51 PDT 2009,NO_QUERY,kirstenisdabomb,@petewentz go back on AIM!! i didnt get a chance to talk to you when you were online ,USERNAME go back on AIM!! i didnt get a chance to talk to you when you were online ,"""Yes""","""No"""
11210,4,2067178426,Sun Jun 07 11:53:24 PDT 2009,NO_QUERY,sunnyziped,@Sashii3 heya how r u doing ? ,USERNAME heya how r u doing ? ,No,No
11211,0,2000045596,Mon Jun 01 21:18:10 PDT 2009,NO_QUERY,myrtlering,"just saw twilight the movie after reading the book, such a disappointment ","just saw twilight the movie after reading the book, such a disappointment ","""No""","""No"""
11212,4,1833696986,Mon May 18 00:08:37 PDT 2009,NO_QUERY,oohafezah,@syazwishahif the salmon cheese is resting happily in ma' belly  gooood sushi,USERNAME the salmon cheese is resting happily in ma' belly  gooood sushi,"""Yes""","""Yes"""
11213,0,2205307359,Wed Jun 17 04:26:58 PDT 2009,NO_QUERY,Ayyaya,my gums are bleeding. ,my gums are bleeding. ,No,No
11214,4,1760345904,Sun May 10 21:17:14 PDT 2009,NO_QUERY,Chameleah,I Two NIN/ Janes Addiction Tickets up for grabs.. $49 a piece.. Show is next Tuesday and sold out! If you want them let me know ASAP! ,I Two NIN/ Janes Addiction Tickets up for grabs.. $49 a piece.. Show is next Tuesday and sold out! If you want them let me know ASAP! ,"""No""","""No"""
11215,4,2057532681,Sat Jun 06 13:10:46 PDT 2009,NO_QUERY,psychotherapi,In need of a nap here - tweet ya later   Dont forget to laugh 2day for your health http://bit.ly/tg93T this may help,In need of a nap here - tweet ya later   Dont forget to laugh 2day for your health URL this may help,"""Yes""","""Yes"""
11216,0,1694687366,Mon May 04 03:43:23 PDT 2009,NO_QUERY,quietimage,erin is leaving today. Lansing is gonna get lonley again. ,erin is leaving today. Lansing is gonna get lonley again. ,No,Yes
11217,0,2301511099,Tue Jun 23 15:32:19 PDT 2009,NO_QUERY,UISProphet,@chinacat I'm feeling quite neglected by you! ,USERNAME I'm feeling quite neglected by you! ,"""No""","""No"""
11218,4,2070705121,Sun Jun 07 18:09:33 PDT 2009,NO_QUERY,KaylasNina,The good news is I have lost more than 6lbs since the last time I worked out.  Pretty good for not trying ,The good news is I have lost more than 6lbs since the last time I worked out.  Pretty good for not trying ,"""Yes""","""Yes"""
11219,0,2203180057,Tue Jun 16 23:11:18 PDT 2009,NO_QUERY,hidhub,@FutureClassics and i know nuts about you too  imy!!! hows friends there?,USERNAME and i know nuts about you too  imy!!! hows friends there?,"""No""","""No"""
11220,0,2071425693,Sun Jun 07 19:22:40 PDT 2009,NO_QUERY,BriannaMaddox,The names brookelle bones I only used Brianna Maddox because people dont believe Im myself ,The names brookelle bones I only used Brianna Maddox because people dont believe Im myself ,No,"""No"""
11221,4,1957595458,Fri May 29 00:59:54 PDT 2009,NO_QUERY,tzty,must leave early today got dinner at a hotel feels like western  ...arghh so nice it's Fri what a loveliest day of all the days..,must leave early today got dinner at a hotel feels like western  ...arghh so nice it's Fri what a loveliest day of all the days..,"""Yes""","""Yes"""
11222,4,1470241037,Tue Apr 07 08:46:08 PDT 2009,NO_QUERY,Jayde_Nicole,Yeah! First scene over.. on to the next.. back in hair and makeup.. it is sooo hot her in Antigua ,Yeah! First scene over.. on to the next.. back in hair and makeup.. it is sooo hot her in Antigua ,"""Yes""",Yes
11223,4,2053919735,Sat Jun 06 06:04:56 PDT 2009,NO_QUERY,MzMelody,"A day for errands. Actually, I'm pretty excited ","A day for errands. Actually, I'm pretty excited ","""Yes""",Yes
11224,4,2054177797,Sat Jun 06 06:45:06 PDT 2009,NO_QUERY,briannagardiner,Cooop til 4 toDay &amp; Out runnin around with Steph 4 tn  YAy ! Cant waitttt happyBday Again @daniellepertus !,Cooop til 4 toDay &amp; Out runnin around with Steph 4 tn  YAy ! Cant waitttt happyBday Again USERNAME !,"""Yes""","""No"""
11225,0,2055944662,Sat Jun 06 10:14:27 PDT 2009,NO_QUERY,digital_monkey,"Hates being home, boring as fuck ","Hates being home, boring as fuck ",No,No
11226,0,2065289525,Sun Jun 07 08:17:19 PDT 2009,NO_QUERY,awaltzforanight,"The trophy on his hands feels so wrong.    There's no rolling on clay, no biting, no Spanish anthem. *whines*","The trophy on his hands feels so wrong.    There's no rolling on clay, no biting, no Spanish anthem. *whines*","""No""","""No"""
11227,4,2174566646,Sun Jun 14 22:49:33 PDT 2009,NO_QUERY,LisaMurray,I need to go meditate on some stuff.  I'll be back on my phone when I'm laying in bed soon. I seem to like to Tweet from bed.  Wait...nm ,I need to go meditate on some stuff.  I'll be back on my phone when I'm laying in bed soon. I seem to like to Tweet from bed.  Wait...nm ,"""No""",No
11228,0,2175560662,Mon Jun 15 01:20:09 PDT 2009,NO_QUERY,hazzabang,has a bad stomach ache from eating a lot after my INTENSE study session ,has a bad stomach ache from eating a lot after my INTENSE study session ,No,No
11229,0,2059555661,Sat Jun 06 17:10:08 PDT 2009,NO_QUERY,beckie17,"prom is now over  kinda sad.. but a fun night, one to remember!","prom is now over  kinda sad.. but a fun night, one to remember!","""Yes""","""Yes"""
11230,0,1961223189,Fri May 29 09:10:16 PDT 2009,NO_QUERY,MarceP,In the university with hungry!! ,In the university with hungry!! ,No,No
11231,0,1999955875,Mon Jun 01 21:07:58 PDT 2009,NO_QUERY,himig,hangnail... ouch! ,hangnail... ouch! ,No,Yes
11232,0,1972221495,Sat May 30 08:48:38 PDT 2009,NO_QUERY,checkumout27,got done really early woohoo!!! but work tonight 4-8 ,got done really early woohoo!!! but work tonight 4-8 ,"""Yes""",Yes
11233,4,1989960781,Mon Jun 01 03:24:52 PDT 2009,NO_QUERY,NyteVargas,Happy Monday!!  Lets enjoy the day   http://plurk.com/p/xlu11,Happy Monday!!  Lets enjoy the day   URL,"""Yes""","""Yes"""
