,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
5124,4,2053142626,Sat Jun 06 03:26:30 PDT 2009,NO_QUERY,ronnyvengeance,@caseysevenfold i will ,USERNAME i will ,X,X
5125,0,1957393522,Fri May 29 00:21:48 PDT 2009,NO_QUERY,nizzicole,Muay Thai was awesome. I'm gonna be sore in the morning! I feel like being bad and eating junk tho ,Muay Thai was awesome. I'm gonna be sore in the morning! I feel like being bad and eating junk tho ,Y,X
5126,4,1979798898,Sun May 31 04:33:02 PDT 2009,NO_QUERY,Angelbstar,another boooootiful sunny day i think i shall b sitin in the garden readin Eclipse ,another boooootiful sunny day i think i shall b sitin in the garden readin Eclipse ,Y,X
5127,4,2014350338,Wed Jun 03 01:14:21 PDT 2009,NO_QUERY,kimmylovesyou,@delta_goodrem haha moving is good fun  i wish i had your wadrobe to unpack xxx,USERNAME haha moving is good fun  i wish i had your wadrobe to unpack xxx,Y,X
5128,0,2324531328,Thu Jun 25 03:23:46 PDT 2009,NO_QUERY,erikargarcia,@patet921 &quot;the only one who has enough of me to break my heart&quot; ,USERNAME &quot;the only one who has enough of me to break my heart&quot; ,X,X
5129,4,1692992232,Sun May 03 21:16:58 PDT 2009,NO_QUERY,shelby_ross, things just might be turning around. *Knocks on wood*, things just might be turning around. *Knocks on wood*,Y,X
5130,0,1759228376,Sun May 10 18:45:03 PDT 2009,NO_QUERY,noncultured,"are spammers starting to spam tweet in addition to just following ppl?  that surely spells the end of twitter, know?  ","are spammers starting to spam tweet in addition to just following ppl?  that surely spells the end of twitter, know?  ",X,Y
5131,0,1690863251,Sun May 03 16:33:02 PDT 2009,NO_QUERY,deiaguiar,I wanted the time stop!!!  i'm unhappy!!!,I wanted the time stop!!!  i'm unhappy!!!,X,Y
5132,4,2008965829,Tue Jun 02 14:56:21 PDT 2009,NO_QUERY,Ocnarf10,@GillyLiz pretty pic Gill ,USERNAME pretty pic Gill ,X,X
5133,4,1957422935,Fri May 29 00:27:20 PDT 2009,NO_QUERY,cnicoleprgirl,@PromoMamiB Can me and Mr Songz get some love on your blog? ,USERNAME Can me and Mr Songz get some love on your blog? ,X,X
5134,4,1956728595,Thu May 28 22:32:31 PDT 2009,NO_QUERY,hercegseka,chilling in my bed ,chilling in my bed ,Y,X
5135,4,1883410884,Fri May 22 08:30:31 PDT 2009,NO_QUERY,diane1015,Bath &amp; Body Works - Foam Burst $5 - today only!!  I just spent $100 shopping online ,Bath &amp; Body Works - Foam Burst $5 - today only!!  I just spent $100 shopping online ,Y,Y
5136,4,2015325560,Wed Jun 03 04:21:28 PDT 2009,NO_QUERY,dunscombe,@Natjc do you really want to inflict a sober you on the world?  ,USERNAME do you really want to inflict a sober you on the world?  ,X,Y
5137,4,2176279721,Mon Jun 15 03:25:55 PDT 2009,NO_QUERY,jordan_davis,How is everyone anyway? ,How is everyone anyway? ,Y,X
5138,0,2236927115,Fri Jun 19 04:50:15 PDT 2009,NO_QUERY,zmanian,I want to play with GeoClue but hostip is down ,I want to play with GeoClue but hostip is down ,X,Y
5139,0,2232567973,Thu Jun 18 20:05:23 PDT 2009,NO_QUERY,PrincessMeia,Is going to bed. Global history regents in the am  atleast its the last thing keeping me from summer ,Is going to bed. Global history regents in the am  atleast its the last thing keeping me from summer ,Y,Y
5140,4,2053285924,Sat Jun 06 04:00:00 PDT 2009,NO_QUERY,JazzBANGER,@OweeW oops late reply   umm its due tuesday.. ,USERNAME oops late reply   umm its due tuesday.. ,X,Y
5141,4,2186788716,Mon Jun 15 19:20:19 PDT 2009,NO_QUERY,jamgelua,@Soundboy6 hey  I've been pretty good. just bought sims 3 and im loving it. haha. how have you been mister? top up ur account asap!!!!,USERNAME hey  I've been pretty good. just bought sims 3 and im loving it. haha. how have you been mister? top up ur account asap!!!!,Y,X
5142,0,2326118978,Thu Jun 25 06:34:45 PDT 2009,NO_QUERY,meSerah,Oh god. im sorry for those of you. some of the tour were cancelled ,Oh god. im sorry for those of you. some of the tour were cancelled ,X,Y
5143,0,1980524868,Sun May 31 06:59:31 PDT 2009,NO_QUERY,amandaataverner,; sundaay   . but at least its sunny out!,; sundaay   . but at least its sunny out!,Y,X
5144,4,1680739682,Sat May 02 12:23:02 PDT 2009,NO_QUERY,melissask3,I have neglected my baby. Time to play my ps3. ,I have neglected my baby. Time to play my ps3. ,X,Y
5145,4,1985574031,Sun May 31 17:21:56 PDT 2009,NO_QUERY,xxstaindrosesxx,@ThisIsRobThomas Enjoy your last night at home and then good luck when you go back to work ,USERNAME Enjoy your last night at home and then good luck when you go back to work ,Y,Y
5146,4,2058981454,Sat Jun 06 16:00:47 PDT 2009,NO_QUERY,erica_joy,"@ebassman hug me at jones bech, the count down is on ","USERNAME hug me at jones bech, the count down is on ",X,X
5147,4,1976320210,Sat May 30 17:04:15 PDT 2009,NO_QUERY,marisatangorra,@jstonex3 so on June 15th were spending the night at Court's and at mid night were gonna go get the JB album  &amp; you better come!!! pwease?,USERNAME so on June 15th were spending the night at Court's and at mid night were gonna go get the JB album  &amp; you better come!!! pwease?,Y,X
5148,4,1976334345,Sat May 30 17:06:04 PDT 2009,NO_QUERY,MTVnHollyWEST23,@LarryLegend314 get off of twitter ,USERNAME get off of twitter ,X,Y
5149,0,2180244108,Mon Jun 15 10:12:16 PDT 2009,NO_QUERY,martywtheparty,@RyanSeacrest I wasn't awaaaake  but even if I was I'd probably be listening to @Channel933 instead. SD love.,USERNAME I wasn't awaaaake  but even if I was I'd probably be listening to USERNAME instead. SD love.,X,Y
5150,0,2062305499,Sat Jun 06 22:51:53 PDT 2009,NO_QUERY,rockydydy,Morning sunshine! I woke up with an ulcer!!! ,Morning sunshine! I woke up with an ulcer!!! ,X,Y
5151,0,2014847190,Wed Jun 03 02:53:07 PDT 2009,NO_QUERY,b1ng0bang0,Not much work for me to do today. Shame the sun has gone ,Not much work for me to do today. Shame the sun has gone ,X,Y
5152,4,1752748833,Sat May 09 22:51:38 PDT 2009,NO_QUERY,Jason_the_bear,"Is finally back from the dinner party, had fun, Alice had no wine. I proposed...we're getting married next week on May 15th 2009 ","Is finally back from the dinner party, had fun, Alice had no wine. I proposed...we're getting married next week on May 15th 2009 ",Y,X
5153,0,2224039074,Thu Jun 18 09:00:54 PDT 2009,NO_QUERY,JustJenise,The new Ginuwine cd was kinda disappointing  I was the biggest fan back in the day too. Hopefully it'll grow on me,The new Ginuwine cd was kinda disappointing  I was the biggest fan back in the day too. Hopefully it'll grow on me,X,Y
5154,0,2228081835,Thu Jun 18 13:59:59 PDT 2009,NO_QUERY,interjection,I wish I could censor out all iphone chatter at the moment. It just makes me sad that I don't have one nor can I afford one right now ,I wish I could censor out all iphone chatter at the moment. It just makes me sad that I don't have one nor can I afford one right now ,X,Y
5155,4,1468103398,Mon Apr 06 23:43:54 PDT 2009,NO_QUERY,3lla,Woohoo auto hide of the dock for the win! Now I can play WoW and twitter without opening something else by accident! ,Woohoo auto hide of the dock for the win! Now I can play WoW and twitter without opening something else by accident! ,Y,X
5156,0,2230825041,Thu Jun 18 17:39:34 PDT 2009,NO_QUERY,LillyOfficial,@demilovat0 demi because you're not answering me? ,USERNAME demi because you're not answering me? ,X,Y
5157,4,2060617053,Sat Jun 06 19:14:40 PDT 2009,NO_QUERY,katechadbourne,why do I always crave omelette's at night!? like a full blown Vermont cheddar cheese + spinach omellette? What vitamin am I lacking? ,why do I always crave omelette's at night!? like a full blown Vermont cheddar cheese + spinach omellette? What vitamin am I lacking? ,Y,X
5158,4,2176796698,Mon Jun 15 04:46:31 PDT 2009,NO_QUERY,awessendorf,@smashadv aww thanks! You made my day! ,USERNAME aww thanks! You made my day! ,Y,X
5159,4,2065029318,Sun Jun 07 07:44:09 PDT 2009,NO_QUERY,straightstreet,"@Apollonia_316 I have EVERY Kirk Franklin, Kirk &amp; the Family, Kirk &amp; One Nation CD...lol...such gr8t Praise music! ","USERNAME I have EVERY Kirk Franklin, Kirk &amp; the Family, Kirk &amp; One Nation CD...lol...such gr8t Praise music! ",Y,X
5160,4,1468222446,Tue Apr 07 00:23:10 PDT 2009,NO_QUERY,CelBelle89,had an awesome day at work! Getting paid for what you love possibly has to be the best feeling EVER!!  ,had an awesome day at work! Getting paid for what you love possibly has to be the best feeling EVER!!  ,Y,X
5161,4,2053106107,Sat Jun 06 03:17:47 PDT 2009,NO_QUERY,CocoaPimper,Finishing the last chapter of our new book about Cocoa.  Yeah. Finally.,Finishing the last chapter of our new book about Cocoa.  Yeah. Finally.,Y,X
5162,4,1676368751,Fri May 01 21:50:37 PDT 2009,NO_QUERY,aexm,@neilhimself i'm looking forward to the event in nyc tomorrow -- and sharpening my questions ,USERNAME i'm looking forward to the event in nyc tomorrow -- and sharpening my questions ,Y,X
5163,0,1967123777,Fri May 29 19:00:57 PDT 2009,NO_QUERY,raidenokreuz76,anddddd today's gonna be my last fill of protein drink  im going to miss  it 8D,anddddd today's gonna be my last fill of protein drink  im going to miss  it 8D,X,Y
5164,0,2243999442,Fri Jun 19 14:10:19 PDT 2009,NO_QUERY,kkillahd,getting ready for the day. i'm going to miss my sister ,getting ready for the day. i'm going to miss my sister ,X,Y
5165,0,2217824252,Wed Jun 17 21:26:29 PDT 2009,NO_QUERY,vanxiaoyi,I can't leave my BB out of my sight or else one of my cousins will take it ,I can't leave my BB out of my sight or else one of my cousins will take it ,X,Y
5166,4,2176895196,Mon Jun 15 05:00:19 PDT 2009,NO_QUERY,noelbellen,Rocking and rolling through the 2nd part of the day  #TGIM,Rocking and rolling through the 2nd part of the day  TGIM,Y,X
5167,4,1687216553,Sun May 03 08:05:44 PDT 2009,NO_QUERY,whoheals,"@Sirjohn_writer donate them, then they aren't their to get comfy in later--have experience with 100+ # weightloss ","USERNAME donate them, then they aren't their to get comfy in later--have experience with 100+  weightloss ",X,Y
5168,0,1573716525,Tue Apr 21 02:30:52 PDT 2009,NO_QUERY,fiona2130,Cant move with back pain... ,Cant move with back pain... ,X,Y
5169,0,1985795821,Sun May 31 17:47:19 PDT 2009,NO_QUERY,katytron,ARGH why does ustream not work whyyyy I want to watch MTV awards twilight thingie jigger  ,ARGH why does ustream not work whyyyy I want to watch MTV awards twilight thingie jigger  ,X,Y
5170,4,1996729890,Mon Jun 01 15:35:16 PDT 2009,NO_QUERY,AmyStar92,KATIE GET TWITTER AND FOLLOW ME ,KATIE GET TWITTER AND FOLLOW ME ,X,X
5171,0,2207562126,Wed Jun 17 08:05:46 PDT 2009,NO_QUERY,cristina_flrs,our poor atticus!! ,our poor atticus!! ,X,Y
5172,4,1573616172,Tue Apr 21 02:01:12 PDT 2009,NO_QUERY,happilyblissed,"@Tupidkido wOAH! RC seems like 2b the next new thing, add ya 2nite sweets! ","USERNAME wOAH! RC seems like 2b the next new thing, add ya 2nite sweets! ",X,X
5173,0,2322968705,Wed Jun 24 23:38:31 PDT 2009,NO_QUERY,JOEsexmeup,@joeinmypants i miss you too ,USERNAME i miss you too ,Y,X
5174,4,1984697649,Sun May 31 15:37:30 PDT 2009,NO_QUERY,haileyrawr,"Just got home from the Galleria. Spent the day with Ana, it was good seeing her.  Last week of school this week. Yay! But, eww exams -___-","Just got home from the Galleria. Spent the day with Ana, it was good seeing her.  Last week of school this week. Yay! But, eww exams -___-",X,Y
5175,4,2175528299,Mon Jun 15 01:14:29 PDT 2009,NO_QUERY,The_Babbage,Suck in the LRC on my own with nothing to do..........oh and 80's dude is here ,Suck in the LRC on my own with nothing to do..........oh and 80's dude is here ,X,Y
5176,4,2186813504,Mon Jun 15 19:22:28 PDT 2009,NO_QUERY,_vivalajuicy,@Skeetchbook strawberry Häagen-Dazs? You will gain weight..haha! jk ,USERNAME strawberry Häagen-Dazs? You will gain weight..haha! jk ,X,Y
5177,0,2048798505,Fri Jun 05 15:47:33 PDT 2009,NO_QUERY,KevynJones,@tommcfly awwn.  Poor thing. ,USERNAME awwn.  Poor thing. ,X,Y
5178,4,2176257127,Mon Jun 15 03:21:57 PDT 2009,NO_QUERY,xEmma127x,At school in IT suite being bored  x,At school in IT suite being bored  x,X,Y
5179,4,1989437508,Mon Jun 01 01:32:17 PDT 2009,NO_QUERY,mandyjeanclyatt,@JammedHands Lost and Found- one of my favs ,USERNAME Lost and Found- one of my favs ,X,X
5180,0,2252918192,Sat Jun 20 07:14:45 PDT 2009,NO_QUERY,Inkvine,Listening to #AFI - #MissMurderer http://snipr.com/kifux while writing the last pages of my #thesis. ,Listening to AFI - MissMurderer URL while writing the last pages of my thesis. ,Y,X
5181,4,1991400100,Mon Jun 01 06:58:19 PDT 2009,NO_QUERY,Bethhh17,@sopho_suave I would ,USERNAME I would ,X,X
5182,4,1999256131,Mon Jun 01 19:54:29 PDT 2009,NO_QUERY,ohsnapitskaytee,i need to take a day off from work/life/craziness! just one day - and so i am ,i need to take a day off from work/life/craziness! just one day - and so i am ,X,Y
5183,4,2046982317,Fri Jun 05 12:58:47 PDT 2009,NO_QUERY,SunshineODT,"sorry for the confusion folks, not going to the Cards game...unless YOU have an extra ticket?? ha ha ","sorry for the confusion folks, not going to the Cards game...unless YOU have an extra ticket?? ha ha ",X,X
5184,0,2262906573,Sat Jun 20 23:30:02 PDT 2009,NO_QUERY,alibalchunas,@JaredRabinowitz Can you please translate?? I tried and it isn't working. ,USERNAME Can you please translate?? I tried and it isn't working. ,X,X
5185,0,2299962366,Tue Jun 23 13:33:44 PDT 2009,NO_QUERY,Christyxcore,@bigplrbear Wow. That sucks. Sorry to hear that ,USERNAME Wow. That sucks. Sorry to hear that ,X,Y
5186,4,1468193711,Tue Apr 07 00:13:27 PDT 2009,NO_QUERY,popcornfartv1,so excited for my eye exam tomorrow. ,so excited for my eye exam tomorrow. ,Y,X
5187,4,2183228743,Mon Jun 15 14:13:12 PDT 2009,NO_QUERY,revguitarchick,@rawlingswright not the pericope.  I chose it.  Love me.  ,USERNAME not the pericope.  I chose it.  Love me.  ,X,X
5188,4,2175806583,Mon Jun 15 02:03:14 PDT 2009,NO_QUERY,technicavita,If you use StumbleUpon Please give my site The Thumbs Up  http://short.to/frka,If you use StumbleUpon Please give my site The Thumbs Up  URL,X,X
5189,4,1558589838,Sun Apr 19 08:50:04 PDT 2009,NO_QUERY,keza34,@robangus got to be original with judy garland.but not seen it for ages. ,USERNAME got to be original with judy garland.but not seen it for ages. ,X,Y
5190,0,1976285813,Sat May 30 16:59:54 PDT 2009,NO_QUERY,BigJacks,@charloro that's because your beach is attached to an ocean...and ours is...umm..not so much ,USERNAME that's because your beach is attached to an ocean...and ours is...umm..not so much ,X,Y
5191,4,1793439470,Thu May 14 02:42:05 PDT 2009,NO_QUERY,maryloudawa,@klaire6419 yeah! oh..gotta go.. bye! thanks.. ,USERNAME yeah! oh..gotta go.. bye! thanks.. ,Y,X
5192,0,1793282342,Thu May 14 02:05:08 PDT 2009,NO_QUERY,bingeling,Someday I'm just gonna take Simon back to Germany with me and never let him go again. I want to go baaaaack! ,Someday I'm just gonna take Simon back to Germany with me and never let him go again. I want to go baaaaack! ,Y,X
5193,4,1976754228,Sat May 30 18:58:18 PDT 2009,NO_QUERY,crlee83,"Went to see Pixar's &quot;Up&quot; today. WONDERFUL movie. I love Dug! &quot;I just met you and I love you- SQUIRREL! ... Hi, there.&quot; ","Went to see Pixar's &quot;Up&quot; today. WONDERFUL movie. I love Dug! &quot;I just met you and I love you- SQUIRREL! ... Hi, there.&quot; ",Y,X
5194,4,1994477165,Mon Jun 01 11:58:56 PDT 2009,NO_QUERY,jmarie_87,@StarrSpazzin Im doing alright.how are u ,USERNAME Im doing alright.how are u ,X,X
5195,4,2180427582,Mon Jun 15 10:27:24 PDT 2009,NO_QUERY,slammalee,@hayERIN umm cute pic.. its crooked.. the picture.. not the peircing..  bearded lady whatttt,USERNAME umm cute pic.. its crooked.. the picture.. not the peircing..  bearded lady whatttt,X,Y
5196,4,1962351429,Fri May 29 10:54:49 PDT 2009,NO_QUERY,pattyransom,#followfriday @Late2thePartee @letter2twilight @MsJBell @joebendesigns @laurensbite @whattheforks Whew! that's it for now ,followfriday USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME Whew! that's it for now ,X,X
5197,4,2175965656,Mon Jun 15 02:31:12 PDT 2009,NO_QUERY,isisproject,This is a status update to twitter from ICE  Timestamp: Mon Jun 15 11:31:11 CEST 2009,This is a status update to twitter from ICE  Timestamp: Mon Jun 15 11:31:11 CEST 2009,X,X
5198,4,1557570432,Sun Apr 19 04:53:58 PDT 2009,NO_QUERY,tarraaa,"oh man, green iced tea from tim hortons is heavenly.  walmart trips at 5 am are stellar too.  ","oh man, green iced tea from tim hortons is heavenly.  walmart trips at 5 am are stellar too.  ",Y,X
5199,4,1997330060,Mon Jun 01 16:39:42 PDT 2009,NO_QUERY,KerrieLouisexX,@Jenny_OReilly GOOD LUCK ! I'LL PRAY FOR YOU  HAHAHA,USERNAME GOOD LUCK ! I'LL PRAY FOR YOU  HAHAHA,X,Y
5200,0,1956138488,Thu May 28 21:15:43 PDT 2009,NO_QUERY,fancydrak,@Sammybeany oh dear  I am sorry. Maybe we could meet up at the 7-11 Diner for lunch while you're in PA. That would make you feel better.,USERNAME oh dear  I am sorry. Maybe we could meet up at the 7-11 Diner for lunch while you're in PA. That would make you feel better.,Y,X
5201,4,1992090767,Mon Jun 01 08:10:56 PDT 2009,NO_QUERY,Shin_Shan,@gfalcone601 well at least you had a great time and thats what's important! ,USERNAME well at least you had a great time and thats what's important! ,Y,X
5202,0,1679131992,Sat May 02 08:36:44 PDT 2009,NO_QUERY,feefeenah,@Uk_joedan_fan yep! But I didn't try when I got the new version of TB. Which sux  it's all bubbly and shit.,USERNAME yep! But I didn't try when I got the new version of TB. Which sux  it's all bubbly and shit.,X,Y
5203,4,2050658414,Fri Jun 05 19:03:59 PDT 2009,NO_QUERY,julesk0729,Is one down one to go ,Is one down one to go ,X,X
5204,0,2058852460,Sat Jun 06 15:45:24 PDT 2009,NO_QUERY,JadoreMarmite,@hippy2094 mybe ,USERNAME mybe ,X,X
5205,4,1966339172,Fri May 29 17:35:07 PDT 2009,NO_QUERY,ffaithyy,Hillsong! ,Hillsong! ,Y,X
5206,4,1692715090,Sun May 03 20:36:49 PDT 2009,NO_QUERY,nubianbella,Thank you everyone for the birthday wishes...they put a smile on my face ,Thank you everyone for the birthday wishes...they put a smile on my face ,Y,X
5207,4,1827477333,Sun May 17 10:47:37 PDT 2009,NO_QUERY,renee_d,What a beautiful day! Looks like the sun has decided to finally make an appearance ,What a beautiful day! Looks like the sun has decided to finally make an appearance ,Y,X
5208,0,1677508444,Sat May 02 02:27:24 PDT 2009,NO_QUERY,noabeeftw,Nobody woke me up for dinner! I'm sad ,Nobody woke me up for dinner! I'm sad ,X,Y
5209,0,2249737169,Fri Jun 19 22:55:11 PDT 2009,NO_QUERY,arpitamukherjee,In office on Saturday... Yet again ,In office on Saturday... Yet again ,X,Y
5210,4,2177348932,Mon Jun 15 05:56:53 PDT 2009,NO_QUERY,LindsayTK,is tuckered out from No Doubt and even more tired of being 23...good thing I turn 24 tomorrow ,is tuckered out from No Doubt and even more tired of being 23...good thing I turn 24 tomorrow ,X,Y
5211,0,1975274255,Sat May 30 14:48:52 PDT 2009,NO_QUERY,icanhaznetworm,"Listening to friends talk politics. Shouldn't be this bored on my birthday, but i am ","Listening to friends talk politics. Shouldn't be this bored on my birthday, but i am ",X,Y
5212,4,1998573778,Mon Jun 01 18:46:30 PDT 2009,NO_QUERY,TraciF,watching DMB live at Beacon Theater on Hulu!  Amazing ,watching DMB live at Beacon Theater on Hulu!  Amazing ,Y,X
5213,0,1984153721,Sun May 31 14:32:46 PDT 2009,NO_QUERY,ashlux,Best buy is telling me the serial # on the 360 doesn't match the receipt. ,Best buy is telling me the serial  on the 360 doesn't match the receipt. ,X,Y
5214,4,1827567643,Sun May 17 10:59:14 PDT 2009,NO_QUERY,Bryleigh_Rayne,lake day...beautiful outside! ,lake day...beautiful outside! ,Y,X
5215,0,1882006259,Fri May 22 06:02:23 PDT 2009,NO_QUERY,hideout,@wishinet yeah thats not nice.. ,USERNAME yeah thats not nice.. ,X,Y
5216,4,1981785338,Sun May 31 09:53:17 PDT 2009,NO_QUERY,David_Weaver,@omarg Sounds like 'Sanford and son' ,USERNAME Sounds like 'Sanford and son' ,X,X
5217,0,2176301737,Mon Jun 15 03:29:47 PDT 2009,NO_QUERY,juicyblue,"am very devastated. After getting the penthouse ready for heavenly horatio, i got to work this morning and he had passed away ","am very devastated. After getting the penthouse ready for heavenly horatio, i got to work this morning and he had passed away ",X,Y
5218,4,2060547063,Sat Jun 06 19:06:33 PDT 2009,NO_QUERY,ewintons,Babysitting and watching the wings! ,Babysitting and watching the wings! ,Y,X
5219,4,1981116730,Sun May 31 08:27:20 PDT 2009,NO_QUERY,Steph0e,@chibadgirl  hope my fb msg wasn't too much =/ take care mamaz! Enjoy.,USERNAME  hope my fb msg wasn't too much =/ take care mamaz! Enjoy.,X,Y
5220,0,1753152517,Sun May 10 00:20:43 PDT 2009,NO_QUERY,wil_fleming,"Hey @cal_mar, this night was SLOW!  why are we not on tour?! Word.",Hey USERNAME this night was SLOW!  why are we not on tour?! Word.,X,Y
5221,0,2205530648,Wed Jun 17 04:56:24 PDT 2009,NO_QUERY,irinka_kartinka,@TruthAgent29 i wanna know why @jensen_ackles is fake! FOLLOW ME please!)) i can't leave you DM ,USERNAME i wanna know why USERNAME is fake! FOLLOW ME please!)) i can't leave you DM ,X,Y
5222,4,2006628857,Tue Jun 02 11:26:55 PDT 2009,NO_QUERY,katespaeder,"@JRiley21 Haha, thanks.  Did you end up doing anything after hitting the gym?","USERNAME Haha, thanks.  Did you end up doing anything after hitting the gym?",X,X
5223,4,2001354036,Tue Jun 02 00:36:39 PDT 2009,NO_QUERY,LilaiPiolin,"@backstreetboys  my angels , babies i miss you, we want more and more oof you, say hi to my machine team @backstreet_team ","USERNAME  my angels , babies i miss you, we want more and more oof you, say hi to my machine team USERNAME ",X,X
5224,4,1965805949,Fri May 29 16:34:36 PDT 2009,NO_QUERY,sonialisette,@erinlynneh yeah it would!  so ill let you know as soon as we know ,USERNAME yeah it would!  so ill let you know as soon as we know ,X,X
5225,4,1678388722,Sat May 02 06:32:44 PDT 2009,NO_QUERY,ZackForsberg,"Hanging out in the cousins living room waiting for everyone to get up!  in Pleasant Hill, MO http://loopt.us/5PxTrg.t","Hanging out in the cousins living room waiting for everyone to get up!  in Pleasant Hill, MO URL",Y,X
5226,4,1770618322,Mon May 11 21:48:21 PDT 2009,NO_QUERY,FaxonRanger,CORRECTION: I love Mondays. @angelinamg only has time for a 1/2 hr ride! Easy day for me (and T/Th off). ,CORRECTION: I love Mondays. USERNAME only has time for a 1/2 hr ride! Easy day for me (and T/Th off). ,X,X
5227,4,1979489336,Sun May 31 03:16:03 PDT 2009,NO_QUERY,Scar68,@rockeye Masterchef.au A UK judege is the &quot;celebrity&quot; Bad wig. Don't know his name. BTW nothing wrong with wigs ,USERNAME Masterchef.au A UK judege is the &quot;celebrity&quot; Bad wig. Don't know his name. BTW nothing wrong with wigs ,X,X
5228,0,2239680863,Fri Jun 19 08:50:19 PDT 2009,NO_QUERY,hollyalyxfinch,Yoshi's still holding his leg a bit awkwardly ,Yoshi's still holding his leg a bit awkwardly ,X,Y
5229,4,1834357643,Mon May 18 02:37:41 PDT 2009,NO_QUERY,katievee,@HaylesF20 get you! i rarely use it... sometimes tweet from my phone  visiting anytime soon? x,USERNAME get you! i rarely use it... sometimes tweet from my phone  visiting anytime soon? x,X,X
5230,0,1989958015,Mon Jun 01 03:24:16 PDT 2009,NO_QUERY,electricnet,My internet connection is seriously suffering. What's a geek to do? ,My internet connection is seriously suffering. What's a geek to do? ,X,Y
5231,4,2176140053,Mon Jun 15 03:01:44 PDT 2009,NO_QUERY,ArielTing,anyways watch out followers of mine! updates are pretty intense ,anyways watch out followers of mine! updates are pretty intense ,X,Y
5232,4,1994530335,Mon Jun 01 12:03:38 PDT 2009,NO_QUERY,debbie_ann77,@esoteric_diva aww I love your new picture ,USERNAME aww I love your new picture ,Y,X
5233,0,1994692024,Mon Jun 01 12:18:36 PDT 2009,NO_QUERY,maryjaneyoung,"@TorySavannah TORRENCE! I am so excited for you guys! I wish I could have made it to Whistler with you guys, but school calls ","USERNAME TORRENCE! I am so excited for you guys! I wish I could have made it to Whistler with you guys, but school calls ",Y,X
5234,0,2257035849,Sat Jun 20 13:41:36 PDT 2009,NO_QUERY,rlp164,@hanabobana now you know why we moved  have a great show tonight. miss you and your face,USERNAME now you know why we moved  have a great show tonight. miss you and your face,Y,X
5235,0,1963907471,Fri May 29 13:25:54 PDT 2009,NO_QUERY,iyalauren,reyt fancies a valentinos. Worst of times considering i can't have any ,reyt fancies a valentinos. Worst of times considering i can't have any ,X,Y
5236,0,2180748655,Mon Jun 15 10:53:31 PDT 2009,NO_QUERY,EllieLeddra,"@HarrietMegan i would love to me at the concert right now  x I have no idea, about the poor laws, i get all the rest of it, but not thatx","USERNAME i would love to me at the concert right now  x I have no idea, about the poor laws, i get all the rest of it, but not thatx",X,X
5237,4,1692217696,Sun May 03 19:31:30 PDT 2009,NO_QUERY,irisbobiris,"@jskaa24 @lisaxkelly @mandyb7 thanks girls! I love that picture, I'm so proud ","USERNAME USERNAME USERNAME thanks girls! I love that picture, I'm so proud ",Y,X
5238,4,1983362040,Sun May 31 13:00:43 PDT 2009,NO_QUERY,AudreyThompson,leaving to go to Jude's first birthday party ,leaving to go to Jude's first birthday party ,Y,X
5239,4,1965260527,Fri May 29 15:36:26 PDT 2009,NO_QUERY,xcrazyinlove,@icarly  your show is awesome! thanks for following me on twitter! miranda and jennette are really talented! GO iCARLYY! ,USERNAME  your show is awesome! thanks for following me on twitter! miranda and jennette are really talented! GO iCARLYY! ,Y,X
5240,0,2195162616,Tue Jun 16 10:45:47 PDT 2009,NO_QUERY,beeeeee,maybe this is going to be a not so good day ,maybe this is going to be a not so good day ,X,Y
5241,0,2261564049,Sat Jun 20 20:59:24 PDT 2009,NO_QUERY,donna_de,430 am - alarm just went off to let me know phone line has failed. You thought it would've done that on Wednesday! No sleep = ,430 am - alarm just went off to let me know phone line has failed. You thought it would've done that on Wednesday! No sleep = ,X,Y
5242,0,1995124353,Mon Jun 01 12:59:24 PDT 2009,NO_QUERY,lawyergina,My OpenOffice keeps freezing on me.  ,My OpenOffice keeps freezing on me.  ,X,Y
5243,4,2058073690,Sat Jun 06 14:12:49 PDT 2009,NO_QUERY,clevertitania,"@MelissaEGilbert LOL, I can't believe someone didn't know what that line was from. Too twisted for color TV. ","USERNAME LOL, I can't believe someone didn't know what that line was from. Too twisted for color TV. ",X,Y
5244,0,2063082922,Sun Jun 07 01:18:26 PDT 2009,NO_QUERY,visionofmariah,@teemwilliams What happened to the Unexpected re-release and the european tour? ,USERNAME What happened to the Unexpected re-release and the european tour? ,X,X
5245,4,2000318987,Mon Jun 01 21:51:42 PDT 2009,NO_QUERY,JuliaRicci,@kaitlynnn hey hey! found you ,USERNAME hey hey! found you ,X,X
5246,4,1979451883,Sun May 31 03:06:20 PDT 2009,NO_QUERY,thepetshopboy,@pamjob every day should be a DIAMOND day ,USERNAME every day should be a DIAMOND day ,Y,X
5247,0,1827123809,Sun May 17 10:02:34 PDT 2009,NO_QUERY,inkyoctopus,@yiuy Parkchester was great! We have to clean a bit more and do laundry but it's all good. Still procrastinating the work sample   You?,USERNAME Parkchester was great! We have to clean a bit more and do laundry but it's all good. Still procrastinating the work sample   You?,X,X
5248,0,2231699805,Thu Jun 18 18:54:43 PDT 2009,NO_QUERY,ddiaz1985,@kevwilliamson  dang! should still be pretty damn awesome anyway!!,USERNAME  dang! should still be pretty damn awesome anyway!!,Y,X
