,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
6120,4,1961700729,Fri May 29 09:54:41 PDT 2009,NO_QUERY,Daughtrylicious,Yay! I start work on Monday. 7am to 3:30 pm ,Yay! I start work on Monday. 7am to 3:30 pm ,Yes,No
6121,0,1759270403,Sun May 10 18:50:40 PDT 2009,NO_QUERY,BigDumbMale,@FyodorFish I did. Spent most of the day with her and now I'm back to writing movie reviews.   ,USERNAME I did. Spent most of the day with her and now I'm back to writing movie reviews.   ,Yes,No
6122,0,2059688669,Sat Jun 06 17:26:12 PDT 2009,NO_QUERY,Laurz1027,I wish I could afford a kitten...one that can put Charlie in his place and still curl up with me at night ,I wish I could afford a kitten...one that can put Charlie in his place and still curl up with me at night ,Yes,No
6123,4,1986738061,Sun May 31 19:14:57 PDT 2009,NO_QUERY,BrittBamtastic,@ohsnapitsalyssa SAME HERE!!!  AHHH! and i agree. i wanted paramore to win!,USERNAME SAME HERE!!!  AHHH! and i agree. i wanted paramore to win!,Yes,Yes
6124,0,2053518315,Sat Jun 06 04:50:25 PDT 2009,NO_QUERY,chicalicious512,Saturday (#tokyo time) stuck in da office ova 12hrs..first was an earthquake now North Korea...might not make it home  My job suxxxxx,Saturday (tokyo time) stuck in da office ova 12hrs..first was an earthquake now North Korea...might not make it home  My job suxxxxx,No,Yes
6125,4,2067998332,Sun Jun 07 13:19:19 PDT 2009,NO_QUERY,teamabdul,@kirstiealley Oh i loveyou  your tweets always make my day!!,USERNAME Oh i loveyou  your tweets always make my day!!,Yes,No
6126,4,1970356120,Sat May 30 03:31:48 PDT 2009,NO_QUERY,CateP36,"@BlokesLib PMSL that's so funny, you're such a nut ","USERNAME PMSL that's so funny, you're such a nut ",Yes,No
6127,0,2266932807,Sun Jun 21 09:20:34 PDT 2009,NO_QUERY,sjvalentine85,"@rwdave Yes, yes it does. ","USERNAME Yes, yes it does. ",Yes,No
6128,0,1983075795,Sun May 31 12:27:27 PDT 2009,NO_QUERY,youdontknowmel,"ouuuuchhhh blacky..  that didnt look like it felt good... LOL, i still love that #twins ticket commercial","ouuuuchhhh blacky..  that didnt look like it felt good... LOL, i still love that twins ticket commercial",No,No
6129,4,1467917878,Mon Apr 06 22:48:20 PDT 2009,NO_QUERY,sprngboardAnita,@coryBasil Hurry up and be the first person to publish a book of twitters! ,USERNAME Hurry up and be the first person to publish a book of twitters! ,No,No
6130,0,2052437970,Sat Jun 06 00:43:47 PDT 2009,NO_QUERY,JessBlackmore,Awww I'm sad megavideo aint working  gotta wait a week for new memory!,Awww I'm sad megavideo aint working  gotta wait a week for new memory!,No,Yes
6131,4,2007639048,Tue Jun 02 12:56:08 PDT 2009,NO_QUERY,Emily30075,@nikkistrick I've started many blogs. I hope to actually keep this one up ,USERNAME I've started many blogs. I hope to actually keep this one up ,Yes,No
6132,4,2003206696,Tue Jun 02 06:05:34 PDT 2009,NO_QUERY,eBeth,"@kirstieh Now every time I use the c word.. well, I'll think of you.  In a good way. Honest.","USERNAME Now every time I use the c word.. well, I'll think of you.  In a good way. Honest.",Yes,No
6133,4,1983484589,Sun May 31 13:14:44 PDT 2009,NO_QUERY,Cynyma,About to watch terminator  finally!,About to watch terminator  finally!,Yes,No
6134,4,2001413133,Tue Jun 02 00:48:12 PDT 2009,NO_QUERY,tazy,just working and living... as always ,just working and living... as always ,Yes,No
6135,0,1957509861,Fri May 29 00:43:40 PDT 2009,NO_QUERY,SweetBullshit,I wish I could go back to bed with @wowshaggy ,I wish I could go back to bed with USERNAME ,No,Yes
6136,4,2045171153,Fri Jun 05 10:20:24 PDT 2009,NO_QUERY,Threaluletday,FOLLOW ME it's colleen lol  @mandaxarchuleta @mrsarchuleta_09 @RealJenniJones @anyoneelseitalkto lol,FOLLOW ME it's colleen lol  USERNAME USERNAME USERNAME USERNAME lol,No,No
6137,4,2013781172,Tue Jun 02 23:33:36 PDT 2009,NO_QUERY,18percentgrey,"@snipeyhead lools like they tried to be useful. but yeah, I'm pretty tolerant and accepting.  thanks, heh-!","USERNAME lools like they tried to be useful. but yeah, I'm pretty tolerant and accepting.  thanks, heh-!",No,No
6138,0,1990240748,Mon Jun 01 04:18:24 PDT 2009,NO_QUERY,honeyhayes,@ameliavillani but it's cuuuuuuuuuuuuuuuuuuuute ,USERNAME but it's cuuuuuuuuuuuuuuuuuuuute ,Yes,No
6139,0,2256883357,Sat Jun 20 13:27:10 PDT 2009,NO_QUERY,therealwhorehay,http://twitpic.com/7xm8t - @Angelyau's last In N Out ft @dpagan  No more animal style,URL - USERNAME last In N Out ft USERNAME  No more animal style,No,Yes
6140,0,2211221833,Wed Jun 17 12:35:19 PDT 2009,NO_QUERY,GeorgiaRae,is attempting to pack arghhhhhhhhhhhhhhhh ,is attempting to pack arghhhhhhhhhhhhhhhh ,No,Yes
6141,4,1834950996,Mon May 18 04:42:32 PDT 2009,NO_QUERY,baileemadison,Thank you for following me everybody! I can follow you if you follow me ,Thank you for following me everybody! I can follow you if you follow me ,Yes,No
6142,4,1556038938,Sat Apr 18 21:27:03 PDT 2009,NO_QUERY,claud101,@mileycyrus miley add me on facebook Claudio Lo Gullo lol thanks  ,USERNAME miley add me on facebook Claudio Lo Gullo lol thanks  ,No,No
6143,0,1823816356,Sat May 16 23:04:39 PDT 2009,NO_QUERY,lady_frostbite,"@emajik blip hasn't been reliable, songs become progressivily harder &amp; harder to load/find  I go back/forth. @grooveshark is dependable.","USERNAME blip hasn't been reliable, songs become progressivily harder &amp; harder to load/find  I go back/forth. USERNAME is dependable.",No,Yes
6144,0,1989452079,Mon Jun 01 01:35:36 PDT 2009,NO_QUERY,nuttychris,"@Dojie lmfao i would, problem tho, i am skint  need a job big style lol","USERNAME lmfao i would, problem tho, i am skint  need a job big style lol",No,Yes
6145,0,2016350678,Wed Jun 03 06:37:27 PDT 2009,NO_QUERY,misterlees,"feel like shit, fucking side effects coming off these meds, wish I never started them, been nothing but trouble ","feel like shit, fucking side effects coming off these meds, wish I never started them, been nothing but trouble ",No,Yes
6146,0,2190139725,Tue Jun 16 01:52:56 PDT 2009,NO_QUERY,fgibson,In training course gettting taught about my own work. Should have stayed in bed longer ,In training course gettting taught about my own work. Should have stayed in bed longer ,No,Yes
6147,4,1932398748,Tue May 26 21:23:20 PDT 2009,NO_QUERY,ShhSandy,G2G good night! we love jesus! ,G2G good night! we love jesus! ,Yes,No
6148,4,2068762380,Sun Jun 07 14:39:13 PDT 2009,NO_QUERY,Trillian711,@Britt7094 Sounds like a fab idea to me! Yum! ,USERNAME Sounds like a fab idea to me! Yum! ,Yes,No
6149,4,2191386240,Tue Jun 16 05:09:58 PDT 2009,NO_QUERY,SharlynVictorie,"@ddlovato Hahaha Demi, naughty Demi!  I love your song Here We Go Again!","USERNAME Hahaha Demi, naughty Demi!  I love your song Here We Go Again!",Yes,No
6150,4,1754627275,Sun May 10 06:53:44 PDT 2009,NO_QUERY,johanez,@MissVenusMeggs i dunno... she said yesterday sje didn't want anything... but i did my part ,USERNAME i dunno... she said yesterday sje didn't want anything... but i did my part ,No,Yes
6151,0,2298801444,Tue Jun 23 12:07:45 PDT 2009,NO_QUERY,chloe785,@YellowHail i hate hiccups  x,USERNAME i hate hiccups  x,No,Yes
6152,4,2009797157,Tue Jun 02 16:17:42 PDT 2009,NO_QUERY,caammille,@jonasbrothers PHONE ME PLEASE JONAS 541559629186 PLEASE! I LOVE YOU YOU ARE AMAZING!  #jonasliveonfb ,USERNAME PHONE ME PLEASE JONAS 541559629186 PLEASE! I LOVE YOU YOU ARE AMAZING!  jonasliveonfb ,Yes,No
6153,0,1752282062,Sat May 09 21:30:20 PDT 2009,NO_QUERY,amutah,"reading Socrates' predecessors on a Saturday night. 23 going on 5,000 years old ","reading Socrates' predecessors on a Saturday night. 23 going on 5,000 years old ",Yes,No
6154,0,2179969102,Mon Jun 15 09:49:57 PDT 2009,NO_QUERY,CYDARAELISE,@Djrayyadig hey bro! i see u were up all night! good thing u took a nap b4 the movies ,USERNAME hey bro! i see u were up all night! good thing u took a nap b4 the movies ,Yes,No
6155,4,1759771044,Sun May 10 19:56:28 PDT 2009,NO_QUERY,solarswift,I only bleed on the inside ,I only bleed on the inside ,No,Yes
6156,0,2183636671,Mon Jun 15 14:46:45 PDT 2009,NO_QUERY,Magic_Panties,wait... are we not going for dinner anymore? ,wait... are we not going for dinner anymore? ,No,Yes
6157,4,1760078100,Sun May 10 20:36:56 PDT 2009,NO_QUERY,jonas_twilight3,@JOBROLOVER718 yea... It gets annoying when they dont tell ;/ but yea hope it gets better ,USERNAME yea... It gets annoying when they dont tell ;/ but yea hope it gets better ,No,Yes
6158,4,1978197306,Sat May 30 22:41:17 PDT 2009,NO_QUERY,Ozquilter,"@Bloss90 shame you live so far away Bloss, otherwise we'd be there for dinner tonight ","USERNAME shame you live so far away Bloss, otherwise we'd be there for dinner tonight ",No,Yes
6159,0,2253428919,Sat Jun 20 08:09:17 PDT 2009,NO_QUERY,NateMan17,Sitting at work wishing i was home and it was sunny ,Sitting at work wishing i was home and it was sunny ,No,Yes
6160,0,2235794358,Fri Jun 19 02:05:29 PDT 2009,NO_QUERY,rachelle_h,can't sleep anymore...thunderstorm woke me up ,can't sleep anymore...thunderstorm woke me up ,No,Yes
6161,4,1574046972,Tue Apr 21 04:01:50 PDT 2009,NO_QUERY,AndrewChapman,"...Robert Peston, striding across City landscape like a Colossus ","...Robert Peston, striding across City landscape like a Colossus ",Yes,No
6162,4,1971619927,Sat May 30 07:31:07 PDT 2009,NO_QUERY,SusanFinco,L&amp;F office expansion and remodeling is finished!  There's finally plenty of room for everyone (at least for now) ,L&amp;F office expansion and remodeling is finished!  There's finally plenty of room for everyone (at least for now) ,Yes,No
6163,4,2192378787,Tue Jun 16 06:57:00 PDT 2009,NO_QUERY,fatz_galore,@Phatfatman I hope you enjoyed it no matter what you did yesterday ,USERNAME I hope you enjoyed it no matter what you did yesterday ,Yes,No
6164,0,2232805302,Thu Jun 18 20:25:10 PDT 2009,NO_QUERY,mfakhrurrazi,"Dari Alexa.com saya lihat &quot;Top 10 ranking by country&quot; situs Indonesia hanya ranking 9 &amp; 10, sedangkan di China 1,2,3 situsnya sendiri. ","Dari Alexa.com saya lihat &quot;Top 10 ranking by country&quot; situs Indonesia hanya ranking 9 &amp; 10, sedangkan di China 1,2,3 situsnya sendiri. ",No,No
6165,4,2062361349,Sat Jun 06 23:01:11 PDT 2009,NO_QUERY,Emily_Mx,"@xOAlexandriaXo hehe i love topshop  hehe that would b so cool =D and shop in london, covent garden, regents street etc  wats in NC?? Xx","USERNAME hehe i love topshop  hehe that would b so cool =D and shop in london, covent garden, regents street etc  wats in NC?? Xx",Yes,No
6166,4,1753887070,Sun May 10 03:58:07 PDT 2009,NO_QUERY,purple_lover_96,is so  just made a card 4 my mom!!   can't wait to see the smile on her face when she see's it!! ,is so  just made a card 4 my mom!!   can't wait to see the smile on her face when she see's it!! ,Yes,No
6167,4,1880465800,Fri May 22 01:20:28 PDT 2009,NO_QUERY,SkyBanks,as ignorant as it sounds... I gave up the news 4 a few days; It's too depressing! I just watch cartoons... Puts me in a happy place ,as ignorant as it sounds... I gave up the news 4 a few days; It's too depressing! I just watch cartoons... Puts me in a happy place ,Yes,Yes
6168,0,2185826414,Mon Jun 15 17:57:50 PDT 2009,NO_QUERY,caitlinnnnxo,"2am, pounding headache &amp; i feel sick  so i'm off to sleep hopefully. had a good night at alex's, i'm in a shitty mood now though  boo!","2am, pounding headache &amp; i feel sick  so i'm off to sleep hopefully. had a good night at alex's, i'm in a shitty mood now though  boo!",No,Yes
6169,4,2051763640,Fri Jun 05 22:45:05 PDT 2009,NO_QUERY,WHETO666,@otacon tetris ain odd its just miss understood like im sure you are i understand you ,USERNAME tetris ain odd its just miss understood like im sure you are i understand you ,No,No
6170,0,2283786314,Mon Jun 22 13:04:01 PDT 2009,NO_QUERY,quasonachantel,lol.... feeling 13 all over again ,lol.... feeling 13 all over again ,Yes,No
6171,4,1550848339,Sat Apr 18 07:26:17 PDT 2009,NO_QUERY,RayMarie,"Very much enjoyed Harold and Maude at the Bijou last night, and the great company ","Very much enjoyed Harold and Maude at the Bijou last night, and the great company ",Yes,No
6172,4,1957608642,Fri May 29 01:02:05 PDT 2009,NO_QUERY,torriRAWR,@JMatthewFlyzik when you come to Sydney you should check out the opera house at 5:30 it is heaps pretty with all the colour lights on it ,USERNAME when you come to Sydney you should check out the opera house at 5:30 it is heaps pretty with all the colour lights on it ,Yes,No
6173,0,1974028330,Sat May 30 12:17:53 PDT 2009,NO_QUERY,JamesH6097,I'm getting a bit bored with Britain's got talent!! ,I'm getting a bit bored with Britain's got talent!! ,No,Yes
6174,0,1686055989,Sun May 03 03:31:29 PDT 2009,NO_QUERY,TagAlongTess,@majicke Can't find anything on abc news or on riotACT. Sorry  Let us know if you find out.,USERNAME Can't find anything on abc news or on riotACT. Sorry  Let us know if you find out.,No,Yes
6175,4,1977733475,Sat May 30 21:35:20 PDT 2009,NO_QUERY,twliciousness, @canuckgrrrl Seeing a guy dressed up as a banana totally made my day. Phallic symbol FTW http://tr.im/mVTm, USERNAME Seeing a guy dressed up as a banana totally made my day. Phallic symbol FTW URL,Yes,No
6176,4,2050492234,Fri Jun 05 18:45:57 PDT 2009,NO_QUERY,sekarnakula,"200th updates! Look at my avatar and you will say: &quot;Wow, you such a devil...&quot; And I'll say: &quot;Thanks, and I'm proud, heheh!&quot; ","200th updates! Look at my avatar and you will say: &quot;Wow, you such a devil...&quot; And I'll say: &quot;Thanks, and I'm proud, heheh!&quot; ",No,No
6177,0,1759805593,Sun May 10 20:00:27 PDT 2009,NO_QUERY,AsaCavalli,I Love Money Reunion was totally WACK!!! OMG like WTF! A waste of an hour... Im turning the channel. I am so not watchin Daisy of Love! ,I Love Money Reunion was totally WACK!!! OMG like WTF! A waste of an hour... Im turning the channel. I am so not watchin Daisy of Love! ,No,Yes
6178,0,2048408582,Fri Jun 05 15:09:08 PDT 2009,NO_QUERY,crazyjulieta,@mikeyway http://twitpic.com/6p46p - poor little fella he already knows what's coming for him... :S  ;),USERNAME URL - poor little fella he already knows what's coming for him... :S  ;),No,Yes
6179,4,2193190840,Tue Jun 16 08:07:11 PDT 2009,NO_QUERY,nfsaxberg,@annemai - Likewise  We have the good spot.,USERNAME - Likewise  We have the good spot.,Yes,No
6180,4,2054500616,Sat Jun 06 07:29:26 PDT 2009,NO_QUERY,javierios,@boagworld just place a disclaimer on your about section. ,USERNAME just place a disclaimer on your about section. ,No,No
6181,0,1558095291,Sun Apr 19 07:14:45 PDT 2009,NO_QUERY,softtrex,cleaning the battery acid from his holga ,cleaning the battery acid from his holga ,No,No
6182,0,2232813124,Thu Jun 18 20:25:50 PDT 2009,NO_QUERY,jonasnessica,"@GuitarLove08 19 MINUTES?! ARE YOU SERIOUS?! WHY SO LONG?! ARGH! I can bet you now, my dad will pull up as soon as it uploads  lol","USERNAME 19 MINUTES?! ARE YOU SERIOUS?! WHY SO LONG?! ARGH! I can bet you now, my dad will pull up as soon as it uploads  lol",No,Yes
6183,4,1688857193,Sun May 03 12:04:41 PDT 2009,NO_QUERY,LeeyahWay, I love talking to you. Even if its simple words., I love talking to you. Even if its simple words.,Yes,No
6184,0,1994560009,Mon Jun 01 12:06:25 PDT 2009,NO_QUERY,rowlandshaw,"grumbling about @virginmedia being apparently flaky tonight, that and the good old fashioned atmospheric inversion taking out Channel 4 ","grumbling about USERNAME being apparently flaky tonight, that and the good old fashioned atmospheric inversion taking out Channel 4 ",No,Yes
6185,0,1972831234,Sat May 30 09:58:17 PDT 2009,NO_QUERY,marissaannlau,Working on a saturday ,Working on a saturday ,No,Yes
6186,0,1793396686,Thu May 14 02:32:03 PDT 2009,NO_QUERY,halvfet,Tuesday said &quot;looking for a needle in a haystack&quot; near Monday! ,Tuesday said &quot;looking for a needle in a haystack&quot; near Monday! ,No,No
6187,0,2179103433,Mon Jun 15 08:38:56 PDT 2009,NO_QUERY,notots,sometimes i felt hurt with those words he said. those words are so sharp like a knife.. ,sometimes i felt hurt with those words he said. those words are so sharp like a knife.. ,No,Yes
6188,4,1694607784,Mon May 04 03:23:13 PDT 2009,NO_QUERY,CAPT_UNDAPANTS,"@JamieLynnMB i had my son when i was 16.he's now 10..and twins at 19,age doesnt matter! there are worse parents out there that are older! ","USERNAME i had my son when i was 16.he's now 10..and twins at 19,age doesnt matter! there are worse parents out there that are older! ",Yes,No
6189,0,1755267603,Sun May 10 08:41:55 PDT 2009,NO_QUERY,tigerlilith,Rainy in colorado.  on the other hand if there was rain yesterday it would have been a disaster.,Rainy in colorado.  on the other hand if there was rain yesterday it would have been a disaster.,No,Yes
6190,0,2258267601,Sat Jun 20 15:39:03 PDT 2009,NO_QUERY,pilvlp,@dulcebaez awww lame  I got mine when they first came out...it's still so much fun,USERNAME awww lame  I got mine when they first came out...it's still so much fun,Yes,No
6191,0,2243640403,Fri Jun 19 13:42:32 PDT 2009,NO_QUERY,CheyenneV007,@katielharper i miss you ,USERNAME i miss you ,Yes,Yes
6192,4,2067819534,Sun Jun 07 13:00:54 PDT 2009,NO_QUERY,rainbowdrops22,Yes!  I really do listen to Christmas songs all year round since they really do make me happy-I'm aware that is strange ,Yes!  I really do listen to Christmas songs all year round since they really do make me happy-I'm aware that is strange ,Yes,No
6193,0,2007784128,Tue Jun 02 13:08:48 PDT 2009,NO_QUERY,johnwyattedgar,sorry @The_White_Spot but me and @albumcoverart are forming the DenGar Connection in the month-long absence of the DelGar Connection ,sorry USERNAME but me and USERNAME are forming the DenGar Connection in the month-long absence of the DelGar Connection ,No,No
6194,4,2181126266,Mon Jun 15 11:24:12 PDT 2009,NO_QUERY,breanne19,So far I'm loving today. ,So far I'm loving today. ,Yes,No
6195,0,2248848809,Fri Jun 19 21:17:11 PDT 2009,NO_QUERY,UNSP0K3N,"wont let meh upload a picturee ,  blah imma write then go to bed, (:","wont let meh upload a picturee ,  blah imma write then go to bed, (:",No,Yes
6196,4,2049145643,Fri Jun 05 16:22:27 PDT 2009,NO_QUERY,jilloatmeal,@nursemom90 I love that song ,USERNAME I love that song ,Yes,No
6197,0,2230970200,Thu Jun 18 17:51:52 PDT 2009,NO_QUERY,sadako90,@tjt72 no sorry  who are them?,USERNAME no sorry  who are them?,No,No
6198,0,1986613237,Sun May 31 19:04:42 PDT 2009,NO_QUERY,haydizle,wishes he had a job  its so boring!!!,wishes he had a job  its so boring!!!,No,Yes
6199,4,2051562189,Fri Jun 05 22:18:21 PDT 2009,NO_QUERY,VioletKanian,"http://bit.ly/ZR9Uj  see, i wasnt the only one who noticed ","URL  see, i wasnt the only one who noticed ",No,No
6200,4,1997101153,Mon Jun 01 16:15:19 PDT 2009,NO_QUERY,jeremyreese,@SillySilvia I think I have &quot;A New Hope.&quot;  But Travis might be out of luck. It was just easier to drive drunk. Damn DUIs.,USERNAME I think I have &quot;A New Hope.&quot;  But Travis might be out of luck. It was just easier to drive drunk. Damn DUIs.,No,Yes
6201,4,1960230369,Fri May 29 07:38:00 PDT 2009,NO_QUERY,CrucialReach,Obama will host the next G-20 summit in our little burgh... September should be interesting...  http://bit.ly/tvv0Q,Obama will host the next G-20 summit in our little burgh... September should be interesting...  URL,Yes,Yes
6202,4,2003082662,Tue Jun 02 05:50:30 PDT 2009,NO_QUERY,WhimsyHouse,@yoyocottage Now THAT'S ambition   It feels like the sno just finally went away here in WI...,USERNAME Now THAT'S ambition   It feels like the sno just finally went away here in WI...,Yes,No
6203,0,1824338343,Sun May 17 00:57:47 PDT 2009,NO_QUERY,koseyface,"@TAANS nooooooooOOoooOooo dude i just got ur message! Its cool though, annexx just finished ","USERNAME nooooooooOOoooOooo dude i just got ur message! Its cool though, annexx just finished ",No,Yes
6204,4,2184367830,Mon Jun 15 15:48:26 PDT 2009,NO_QUERY,tweeteradder16,@madtyrolean Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,USERNAME Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,No,No
6205,4,1960264411,Fri May 29 07:41:16 PDT 2009,NO_QUERY,kavitajag,"Its Friday, its Partay Time ","Its Friday, its Partay Time ",Yes,No
6206,4,1932681471,Tue May 26 21:59:01 PDT 2009,NO_QUERY,tgotnext,Back in my old stomping grounds ,Back in my old stomping grounds ,No,No
6207,0,2177779551,Mon Jun 15 06:41:21 PDT 2009,NO_QUERY,roydondsouza,The class rep elections were really boring ,The class rep elections were really boring ,No,Yes
6208,4,1957425650,Fri May 29 00:27:51 PDT 2009,NO_QUERY,tommy_pickles,I had a better day than you ,I had a better day than you ,Yes,No
6209,0,2322485892,Wed Jun 24 22:42:10 PDT 2009,NO_QUERY,xxHaRaJuKuxx,Ahhh tummy hurts grr &gt;.&lt; not feeling good  no bueno,Ahhh tummy hurts grr &gt;.&lt; not feeling good  no bueno,No,Yes
6210,0,1835397484,Mon May 18 05:54:00 PDT 2009,NO_QUERY,michellej79,@andycrash how can we forget the y-100 big show! alot of great times with u guys! i miss those days ,USERNAME how can we forget the y-100 big show! alot of great times with u guys! i miss those days ,Yes,No
6211,4,1794504806,Thu May 14 05:58:01 PDT 2009,NO_QUERY,jennygirl7,"@writeinink Good Morning!! You have any extra awesome I can borrow, I might need some later today  Hope your day is fabu!","USERNAME Good Morning!! You have any extra awesome I can borrow, I might need some later today  Hope your day is fabu!",Yes,No
6212,4,2056095591,Sat Jun 06 10:31:03 PDT 2009,NO_QUERY,andreagelman,"Bored, please talk to me ","Bored, please talk to me ",No,Yes
6213,4,1793802922,Thu May 14 04:02:27 PDT 2009,NO_QUERY,marvinpido,"@Jason_Pollock Hi Jason. Is that a new trend in Twitterland? #quotethursday? Keep 'em comin', though. ","USERNAME Hi Jason. Is that a new trend in Twitterland? quotethursday? Keep 'em comin', though. ",Yes,No
6214,4,1976827485,Sat May 30 19:12:07 PDT 2009,NO_QUERY,joykendra,"@michaelgracz - good job making a twitter account as you played the $1k donkfest! thx for the interview, favorite ","USERNAME - good job making a twitter account as you played the $1k donkfest! thx for the interview, favorite ",No,No
6215,0,2326230091,Thu Jun 25 06:44:40 PDT 2009,NO_QUERY,HurrikahneGirl,@CarterTwinsZach What's wrong? ,USERNAME What's wrong? ,No,No
6216,4,1971133162,Sat May 30 06:18:27 PDT 2009,NO_QUERY,summernights00,Out of the house   to richmond to look at a car and some shortpump shopping,Out of the house   to richmond to look at a car and some shortpump shopping,Yes,No
6217,4,2063162410,Sun Jun 07 01:35:49 PDT 2009,NO_QUERY,Tee_Chaisiri,In the middle of Thai Broadway musical..... so impressed ,In the middle of Thai Broadway musical..... so impressed ,Yes,No
6218,0,2233729984,Thu Jun 18 21:48:32 PDT 2009,NO_QUERY,tingmeichan,saw N95 masks in my pharmacy for rm8 a piece. mmm. lifesaver in bkk? but it's so fugly ,saw N95 masks in my pharmacy for rm8 a piece. mmm. lifesaver in bkk? but it's so fugly ,No,Yes
6219,0,2206390569,Wed Jun 17 06:28:12 PDT 2009,NO_QUERY,serbchicknaynay,who knew that drama hw would take my away my non school hours ,who knew that drama hw would take my away my non school hours ,No,Yes
6220,0,1970998034,Sat May 30 05:54:46 PDT 2009,NO_QUERY,justkat73,Was going to lay out in the sun..but it disappeared ,Was going to lay out in the sun..but it disappeared ,No,Yes
6221,0,2230587039,Thu Jun 18 17:19:24 PDT 2009,NO_QUERY,yoyomo,@mermandaskiis haha i know! i have a problem ,USERNAME haha i know! i have a problem ,No,Yes
6222,0,1995394504,Mon Jun 01 13:25:15 PDT 2009,NO_QUERY,VeruMartinezL,Wishing that they find the Air France Plane nowww! ,Wishing that they find the Air France Plane nowww! ,Yes,Yes
6223,4,2054033838,Sat Jun 06 06:23:08 PDT 2009,NO_QUERY,nvondersmith,Oooh! Gotta check out paolo nutini's new album! Sunny side up ,Oooh! Gotta check out paolo nutini's new album! Sunny side up ,Yes,No
6224,0,2071007443,Sun Jun 07 18:40:34 PDT 2009,NO_QUERY,MsAlanious86,Is now leaving STL. . . . ,Is now leaving STL. . . . ,No,No
6225,4,2061728627,Sat Jun 06 21:29:08 PDT 2009,NO_QUERY,AnimeGirlMika,My new light table works excellently  Just need to buy one or two more lamps and some mounting hardware.,My new light table works excellently  Just need to buy one or two more lamps and some mounting hardware.,Yes,No
6226,4,2062411937,Sat Jun 06 23:09:30 PDT 2009,NO_QUERY,melaniestarship,"@INDIGOtreasures thanks, love ","USERNAME thanks, love ",Yes,No
6227,0,1986129177,Sun May 31 18:22:13 PDT 2009,NO_QUERY,kimskaggs,ck out http://www.bnonews.com/ - upset and uproar in North &amp; South Korea ,ck out URL - upset and uproar in North &amp; South Korea ,No,Yes
6228,0,2323132898,Wed Jun 24 23:58:52 PDT 2009,NO_QUERY,evilalf,:-o Where the sun gone?  Can tell today is going to be crap!,:-o Where the sun gone?  Can tell today is going to be crap!,No,Yes
6229,4,2004307040,Tue Jun 02 08:00:01 PDT 2009,NO_QUERY,Naoij,@joseusa hope things are calming down on your side I am now working on the train so it's much quieter now ,USERNAME hope things are calming down on your side I am now working on the train so it's much quieter now ,Yes,No
6230,4,2004914334,Tue Jun 02 08:56:13 PDT 2009,NO_QUERY,GabrielleRose,I am getting excited to go to California next week ,I am getting excited to go to California next week ,Yes,No
6231,0,1964617964,Fri May 29 14:31:32 PDT 2009,NO_QUERY,Koleya_,jazzy we should be in vegas w A team ,jazzy we should be in vegas w A team ,Yes,No
6232,4,1834009773,Mon May 18 01:16:53 PDT 2009,NO_QUERY,patlayog,Hello 200th tweet! ear candy: http://bit.ly/mwDCV   the vid is cute too,Hello 200th tweet! ear candy: URL   the vid is cute too,Yes,No
6233,0,1880554828,Fri May 22 01:39:39 PDT 2009,NO_QUERY,propaganda_,will do ugly logos for money... ,will do ugly logos for money... ,No,Yes
6234,4,2182025308,Mon Jun 15 12:37:10 PDT 2009,NO_QUERY,dinadonut,just had nandos  taysteyness. good + lovely company = very happy dina,just had nandos  taysteyness. good + lovely company = very happy dina,Yes,No
6235,4,1554197013,Sat Apr 18 16:20:08 PDT 2009,NO_QUERY,laura_lew,@lew_jeffrey yup! ,USERNAME yup! ,Yes,No
6236,4,2062816243,Sun Jun 07 00:23:46 PDT 2009,NO_QUERY,mssee,okay goodnight tweeople  see you in the am after my workout!,okay goodnight tweeople  see you in the am after my workout!,Yes,No
6237,4,2000489883,Mon Jun 01 22:13:57 PDT 2009,NO_QUERY,djtechnasty,@TatiBaybee LOL Im a multi tasker. There are about 100 different things im doing as we speak ,USERNAME LOL Im a multi tasker. There are about 100 different things im doing as we speak ,No,No
6238,4,1881754897,Fri May 22 05:28:56 PDT 2009,NO_QUERY,Commsguy,@PRPeta How cute is that donkey; I would want to take her home! ,USERNAME How cute is that donkey; I would want to take her home! ,Yes,No
6239,0,1997132956,Mon Jun 01 16:18:43 PDT 2009,NO_QUERY,sugabee,"@yoamberr  that sucks, i've done that a few times lol ... at least you have your phone!","USERNAME  that sucks, i've done that a few times lol ... at least you have your phone!",No,Yes
6240,0,1983216545,Sun May 31 12:43:50 PDT 2009,NO_QUERY,summermorton,Doesn't want this to be the last day...  Going to play laser tag!,Doesn't want this to be the last day...  Going to play laser tag!,Yes,No
6241,0,2009603024,Tue Jun 02 15:58:19 PDT 2009,NO_QUERY,Doneonly,#badsex is when im hitting it while watching tyler perry's House of Payne ,badsex is when im hitting it while watching tyler perry's House of Payne ,No,Yes
6242,4,1999552711,Mon Jun 01 20:25:09 PDT 2009,NO_QUERY,NOTjanelle, im in such a good mood right now guys., im in such a good mood right now guys.,Yes,No
6243,0,1974787787,Sat May 30 13:50:44 PDT 2009,NO_QUERY,carlitatink,"@taylorswift13 aww beautiful quote, please tay come to puerto rico ","USERNAME aww beautiful quote, please tay come to puerto rico ",Yes,No
